K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0018577,2.2501,0.5,3.8173,0.0060086,-0.015316,0.98921,2.2501,0.5,3.8173,0.00051339,5.95E-05,0.00019254,0.0010744,-0.00017719,0.0021276,,0.0297232,0.00308064
0.0025035,2.2776,0.5,3.8173,0.0095722,-0.017702,0.97906,2.2776,0.5,3.8173,0.00044244,7.86E-05,0.00038467,0.0011533,-6.65E-05,0.0034112,,0.040056,0.00615472
0.0023866,2.3063,0.5,3.8173,0.014405,-0.018971,0.96685,2.3063,0.5,3.8173,0.00036991,7.72E-05,0.00027846,0.0012879,0.00012412,0.0031154,,0.0381856,0.00445536
0.0019482,2.3362,0.5,3.8173,0.014252,-0.019898,0.99117,2.3362,0.5,3.8173,0.00039506,0.00016836,9.45E-05,0.0014352,0.00052564,0.0020661,,0.0311712,0.001512624
0.0032893,2.3674,0.5,3.8173,0.0082847,-0.015504,0.95325,2.3674,0.5,3.8173,0.00066619,0.00048837,0.00024256,0.0022657,0.00077884,0.0036467,,0.0526288,0.00388096
0.0042401,2.3999,0.5,3.8173,0.0072967,-0.0073627,0.87062,2.3999,0.5,3.8173,0.00080919,0.00049293,0.00024674,0.0028203,0.0005215,0.0048508,,0.0678416,0.00394784
0.0038172,2.4338,0.5,3.8173,0.0085147,0.00078849,0.82753,2.4338,0.5,3.8173,0.00065234,0.0003948,0.00041437,0.0025497,0.00033056,0.0044324,,0.0610752,0.00662992
0.0028116,2.4691,0.5,3.8173,0.0048761,0.0038366,0.73255,2.4691,0.5,3.8173,0.00028164,0.0003152,0.00036477,0.0020203,0.00027436,0.0033212,,0.0449856,0.00583632
0.0016377,1.6711,0.5,3.865,0.0042073,0.0096117,0.95679,1.6711,0.5,3.865,0.001368,-0.00021231,9.24E-05,0.0010376,-0.00039303,0.00086975,,0.0262032,0.00147856
0.0015297,1.6793,0.5,3.865,0.0034995,0.010682,0.96046,1.6793,0.5,3.865,0.0012939,-0.00017702,7.79E-05,0.00097982,-0.00032894,0.00078562,,0.0244752,0.00124608
0.0014793,1.6876,0.5,3.865,0.0027459,0.01163,0.96444,1.6876,0.5,3.865,0.0012081,-0.00015765,3.28E-05,0.00096572,-0.00027918,0.00078468,,0.0236688,0.000524736
0.0014678,1.6958,0.5,3.865,0.0019594,0.012372,0.96855,1.6958,0.5,3.865,0.0011245,-0.00014903,-9.57E-06,0.00097741,-0.00027001,0.00083368,,0.0234848,-0.000153146
0.0014283,1.7041,0.5,3.865,0.00096274,0.012827,0.97269,1.7041,0.5,3.865,0.0010488,-0.00013346,-2.31E-05,0.00096887,-0.00026508,0.000839,,0.0228528,-0.00036904
0.0013433,1.7123,0.5,3.865,-0.00028923,0.012413,0.97635,1.7123,0.5,3.865,0.00098747,-0.00010674,-6.79E-06,0.0009066,-0.00024092,0.00079251,,0.0214928,-0.000108704
0.0012382,1.7206,0.5,3.865,-0.0015899,0.010597,0.97932,1.7206,0.5,3.865,0.00094122,-8.17E-05,1.07E-05,0.00079875,-0.00022265,0.00073652,,0.0198112,0.00017096
0.0011483,1.7289,0.5,3.865,-0.002747,0.0080358,0.98151,1.7289,0.5,3.865,0.0009036,-6.78E-05,6.09E-06,0.00069955,-0.00024696,0.00069336,,0.0183728,0.000097448
0.0011431,1.7371,0.5,3.865,-0.0037213,0.0058981,0.98386,1.7371,0.5,3.865,0.0008721,-5.76E-05,-7.60E-06,0.00066671,-0.00031271,0.00074742,,0.0182896,-0.000121672
0.0012405,1.7454,0.5,3.865,-0.0045787,0.0048136,0.98682,1.7454,0.5,3.865,0.00084904,-4.42E-05,-1.27E-05,0.00069123,-0.00034088,0.0009407,,0.019848,-0.000203824
0.0013792,1.7536,0.5,3.865,-0.0054822,0.0048211,0.98941,1.7536,0.5,3.865,0.00083417,-3.23E-05,-5.79E-06,0.00070694,-0.00025991,0.0012172,,0.0220672,-9.27136E-05
0.0014722,1.7619,0.5,3.865,-0.0066511,0.0052112,0.99158,1.7619,0.5,3.865,0.00082221,-1.57E-05,-4.28E-06,0.00067629,-0.00013134,0.0014459,,0.0235552,-0.000068536
0.0014545,1.7701,0.5,3.865,-0.0082361,0.0046615,0.99372,1.7701,0.5,3.865,0.00080569,1.08E-05,-2.86E-05,0.00062459,-5.93E-05,0.0014787,,0.023272,-0.00045784
