K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.001543,1.1757,0.5,1.2756,0.012668,0.027696,0.92035,1.1757,0.5,1.2756,0.00096268,5.25E-05,0.00031629,0.00092383,-0.00060452,0.0011995,,0.024688,0.00506064
0.0015525,1.1839,0.5,1.2756,0.013798,0.030902,0.91565,1.1839,0.5,1.2756,0.00094971,4.63E-05,0.00031992,0.00091701,-0.00061916,0.0012382,,0.02484,0.00511872
0.0016244,1.1922,0.5,1.2756,0.014458,0.034151,0.91101,1.1922,0.5,1.2756,0.00095517,5.38E-05,0.00028877,0.00092579,-0.00063471,0.0013678,,0.0259904,0.00462032
0.001772,1.2005,0.5,1.2756,0.014912,0.037428,0.90581,1.2005,0.5,1.2756,0.00097063,6.51E-05,0.00020361,0.00099313,-0.00069261,0.0015802,,0.028352,0.00325776
0.0019585,1.2087,0.5,1.2756,0.015473,0.040185,0.9,1.2087,0.5,1.2756,0.00098587,7.96E-05,8.87E-05,0.0011025,-0.00082619,0.0018287,,0.031336,0.001418688
0.0021071,1.217,0.5,1.2756,0.016252,0.041978,0.89496,1.217,0.5,1.2756,0.00099762,0.00010822,-2.91E-05,0.0011957,-0.00099395,0.002021,,0.0337136,-0.000465872
0.0021668,1.2252,0.5,1.2756,0.01714,0.042789,0.8928,1.2252,0.5,1.2756,0.0010112,0.00015671,-0.00015904,0.0012477,-0.0011349,0.0020747,,0.0346688,-0.00254464
0.0022083,1.2335,0.5,1.2756,0.017958,0.042772,0.89363,1.2335,0.5,1.2756,0.0010346,0.00021544,-0.00031191,0.0012808,-0.001259,0.0021013,,0.0353328,-0.00499056
0.0022891,1.2417,0.5,1.2756,0.018629,0.042017,0.89564,1.2417,0.5,1.2756,0.0010665,0.00026684,-0.00046842,0.0013007,-0.0013681,0.002211,,0.0366256,-0.00749472
0.0023594,1.25,0.5,1.2756,0.019189,0.040499,0.897,1.25,0.5,1.2756,0.0010953,0.00030393,-0.00060506,0.0012845,-0.001421,0.002339,,0.0377504,-0.00968096
0.0024278,1.2583,0.5,1.2756,0.019615,0.038628,0.89739,1.2583,0.5,1.2756,0.0011079,0.00033592,-0.00072756,0.0012281,-0.0014337,0.0025197,,0.0388448,-0.01164096
0.0025486,1.2665,0.5,1.2756,0.019828,0.037347,0.89781,1.2665,0.5,1.2756,0.0010971,0.00036452,-0.00086319,0.0011444,-0.0014366,0.0028557,,0.0407776,-0.01381104
0.0027332,1.2748,0.5,1.2756,0.01987,0.036789,0.8988,1.2748,0.5,1.2756,0.0010634,0.00037956,-0.0010162,0.0010521,-0.0014351,0.0033507,,0.0437312,-0.0162592
0.0029598,1.283,0.5,1.2756,0.019866,0.036088,0.9004,1.283,0.5,1.2756,0.0010154,0.00039055,-0.0011738,0.00096096,-0.001434,0.0039432,,0.0473568,-0.0187808
0.0031228,1.2913,0.5,1.2756,0.019864,0.034954,0.9018,1.2913,0.5,1.2756,0.00097029,0.00041562,-0.0013098,0.00087959,-0.0014152,0.0043957,,0.0499648,-0.0209568
0.0030827,1.2995,0.5,1.2756,0.019891,0.033833,0.90154,1.2995,0.5,1.2756,0.00094404,0.00044696,-0.0013769,0.00082494,-0.0013601,0.0043963,,0.0493232,-0.0220304
0.0028459,1.3078,0.5,1.2756,0.020001,0.032843,0.89941,1.3078,0.5,1.2756,0.00093832,0.00047332,-0.0013576,0.00078443,-0.0012768,0.003969,,0.0455344,-0.0217216
0.0025404,1.316,0.5,1.2756,0.020166,0.031856,0.89625,1.316,0.5,1.2756,0.00094584,0.00049789,-0.0012762,0.000736,-0.0011816,0.003399,,0.0406464,-0.0204192
0.0022506,1.3243,0.5,1.2756,0.020233,0.03083,0.89288,1.3243,0.5,1.2756,0.0009647,0.00051687,-0.0011557,0.00068691,-0.0010712,0.0028497,,0.0360096,-0.0184912
0.0020059,1.3326,0.5,1.2756,0.020062,0.029689,0.89001,1.3326,0.5,1.2756,0.00099719,0.00052274,-0.0010228,0.0006429,-0.00094001,0.0023717,,0.0320944,-0.0163648
0.0018306,1.3408,0.5,1.2756,0.019609,0.028529,0.88823,1.3408,0.5,1.2756,0.0010399,0.00050871,-0.00092862,0.00059162,-0.0007928,0.0020297,,0.0292896,-0.01485792
0.0017702,1.3491,0.5,1.2756,0.018891,0.027646,0.88805,1.3491,0.5,1.2756,0.0010852,0.00045944,-0.00093029,0.00054153,-0.00061986,0.0019136,,0.0283232,-0.01488464
0.0018866,1.3573,0.5,1.2756,0.017988,0.027023,0.89074,1.3573,0.5,1.2756,0.0011325,0.00037687,-0.00106,0.00054752,-0.00042788,0.0020932,,0.0301856,-0.01696
0.002087,1.3656,0.5,1.2756,0.017065,0.026132,0.89827,1.3656,0.5,1.2756,0.001189,0.00029894,-0.0012515,0.00061474,-0.00028911,0.0023703,,0.033392,-0.020024
0.0021125,1.3738,0.5,1.2756,0.016286,0.024863,0.90955,1.3738,0.5,1.2756,0.0012572,0.00024024,-0.0013542,0.00065249,-0.00021818,0.0023154,,0.0338,-0.0216672
0.0019738,1.3821,0.5,1.2756,0.015665,0.023679,0.9209,1.3821,0.5,1.2756,0.0013243,0.00016544,-0.0013092,0.00062876,-0.00015397,0.0019946,,0.0315808,-0.0209472
0.0018966,1.3903,0.5,1.2756,0.015011,0.022526,0.92968,1.3903,0.5,1.2756,0.0013692,5.56E-05,-0.0012014,0.00059819,-0.00010989,0.0018258,,0.0303456,-0.0192224
0.0018711,1.3986,0.5,1.2756,0.014106,0.021246,0.9363,1.3986,0.5,1.2756,0.0013846,-5.63E-05,-0.0010749,0.00058351,-7.82E-05,0.001774,,0.0299376,-0.0171984
0.0017692,1.4069,0.5,1.2756,0.01287,0.02044,0.94321,1.4069,0.5,1.2756,0.0013797,-0.00011592,-0.00091114,0.00057693,-3.07E-05,0.0015819,,0.0283072,-0.01457824
