K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0050369,1.8032,0.5,6.2666,0.041093,-0.055855,1.1127,1.8032,0.5,6.2666,0.0034831,-0.00083058,-9.86E-05,0.0021681,-0.00079169,0.0044226,,0.0805904,-0.001577392
0.0038726,1.8114,0.5,6.2666,0.044916,-0.053395,1.1083,1.8114,0.5,6.2666,0.0026875,-0.00062691,-2.94E-05,0.0015977,-0.00063594,0.0034599,,0.0619616,-0.000469936
0.0030702,1.8197,0.5,6.2666,0.047706,-0.050855,1.103,1.8197,0.5,6.2666,0.0021632,-0.00045705,8.68E-06,0.0011804,-0.00046814,0.0027968,,0.0491232,0.000138862
0.0024967,1.8279,0.5,6.2666,0.049541,-0.049333,1.0984,1.8279,0.5,6.2666,0.001808,-0.00032335,3.91E-05,0.0009059,-0.00032285,0.0022796,,0.0399472,0.000625376
0.0020722,1.8362,0.5,6.2666,0.050653,-0.048903,1.0956,1.8362,0.5,6.2666,0.0015604,-0.00022497,2.39E-05,0.00074881,-0.00020573,0.0018351,,0.0331552,0.00038168
0.0017786,1.8446,0.5,6.2666,0.051344,-0.048835,1.0943,1.8446,0.5,6.2666,0.0013759,-0.00016324,5.85E-06,0.00066177,-0.00010051,0.0015195,,0.0284576,9.36608E-05
0.0015817,1.8534,0.5,6.2666,0.051833,-0.048383,1.0947,1.8534,0.5,6.2666,0.0012319,-0.00014651,3.73E-05,0.00064663,-3.62E-05,0.0012849,,0.0253072,0.000596336
0.0014591,1.8626,0.5,6.2666,0.052213,-0.047788,1.096,1.8626,0.5,6.2666,0.0011218,-0.0001544,9.11E-05,0.00067085,-4.75E-05,0.0011256,,0.0233456,0.00145752
0.0014192,1.8723,0.5,6.2666,0.052528,-0.04703,1.0982,1.8723,0.5,6.2666,0.0010366,-0.00017293,0.00018736,0.0007003,-0.0001804,0.0011016,,0.0227072,0.00299776
0.0014308,1.8824,0.5,6.2666,0.052965,-0.045497,1.0986,1.8824,0.5,6.2666,0.00096323,-0.00017612,0.00026623,0.00074711,-0.00035263,0.0011513,,0.0228928,0.00425968
0.0014198,1.8931,0.5,6.2666,0.053508,-0.043877,1.0969,1.8931,0.5,6.2666,0.0008899,-0.00013681,0.00024054,0.00078933,-0.00041266,0.0011603,,0.0227168,0.00384864
0.0013637,1.9042,0.5,6.2666,0.053847,-0.044135,1.0946,1.9042,0.5,6.2666,0.00081664,-8.76E-05,0.00014414,0.00078511,-0.00036271,0.0011257,,0.0218192,0.00230624
0.0013895,1.9159,0.5,6.2666,0.05431,-0.044902,1.0901,1.9159,0.5,6.2666,0.00077989,-3.31E-05,0.00013297,0.00075018,-0.00023466,0.001249,,0.022232,0.00212752
0.0016696,1.9282,0.5,6.2666,0.055465,-0.042383,1.0843,1.9282,0.5,6.2666,0.00081423,2.73E-05,0.00016291,0.00072928,-0.00023863,0.0017956,,0.0267136,0.00260656
0.0017786,1.941,0.5,6.2666,0.056482,-0.037354,1.0822,1.941,0.5,6.2666,0.00087316,6.44E-05,0.00016514,0.00075151,-0.00040534,0.0019326,,0.0284576,0.00264224
0.0017974,1.9545,0.5,6.2666,0.055978,-0.032445,1.0786,1.9545,0.5,6.2666,0.00088771,4.27E-05,0.00014706,0.00082599,-0.00062964,0.001881,,0.0287584,0.00235296
