K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0035376,1.1922,0.5,6.2583,-0.030073,0.017572,1.1858,1.1922,0.5,6.2583,0.0025262,0.00041134,0.0011298,0.0015051,8.72E-05,0.003044,,0.0566016,0.0180768
0.0038805,1.2005,0.5,6.2583,-0.0064037,0.016978,1.2344,1.2005,0.5,6.2583,0.0023337,0.00054603,0.0014961,0.0016373,0.00019837,0.0037899,,0.062088,0.0239376
0.0046777,1.2087,0.5,6.2583,0.039337,0.016958,1.2323,1.2087,0.5,6.2583,0.0018374,0.00058399,0.0022385,0.0017245,0.00051144,0.0057935,,0.0748432,0.035816
0.0049512,1.217,0.5,6.2583,0.10705,0.016031,1.0825,1.217,0.5,6.2583,0.0011113,0.00041405,0.0023341,0.0014497,0.00069661,0.0073414,,0.0792192,0.0373456
0.0024297,1.2252,0.5,6.2583,0.098409,0.0073259,0.51121,1.2252,0.5,6.2583,0.00039985,0.00014143,0.0010763,0.00059056,0.00032779,0.003869,,0.0388752,0.0172208
6.36E-05,1.2335,0.5,6.2583,0.026053,-8.99E-11,0.031743,1.2335,0.5,6.2583,3.78E-05,-1.49E-13,5.25E-05,7.21E-22,-2.54E-13,8.95E-05,,0.001018256,0.000840304
0,1.2417,0.5,6.2583,0,0,0,1.2417,0.5,6.2583,0,0,0,0,0,0,,0,0
0,1.25,0.5,6.2583,0,0,0,1.25,0.5,6.2583,0,0,0,0,0,0,,0,0
0,1.2583,0.5,6.2583,0,0,0,1.2583,0.5,6.2583,0,0,0,0,0,0,,0,0
1.34E-05,1.2665,0.5,6.2583,-0.014878,-5.65E-11,0.019627,1.2665,0.5,6.2583,9.42E-06,2.85E-14,-9.88E-06,1.44E-22,-5.02E-14,1.75E-05,,0.000214992,-0.000158002
0.0011452,1.2748,0.5,6.2583,-0.065542,0.0038671,0.43741,1.2748,0.5,6.2583,0.00017285,-1.93E-05,-0.00037092,0.00044903,5.92E-05,0.0016686,,0.0183232,-0.00593472
0.002423,1.283,0.5,6.2583,-0.053121,0.0083525,0.96442,1.283,0.5,6.2583,0.00068779,-5.21E-05,-0.00068545,0.0011322,0.00012499,0.003026,,0.038768,-0.0109672
0.0026129,1.2913,0.5,6.2583,0.032971,0.0076028,1.1431,1.2913,0.5,6.2583,0.0013322,-4.54E-05,-0.0003739,0.0014149,0.00012816,0.0024787,,0.0418064,-0.0059824
0.0027412,1.2995,0.5,6.2583,0.089772,0.0054158,1.1848,1.2995,0.5,6.2583,0.0016655,-1.65E-05,0.00021359,0.0015348,0.00012576,0.0022821,,0.0438592,0.00341744
0.002775,1.3078,0.5,6.2583,0.11742,0.004333,1.1564,1.3078,0.5,6.2583,0.0016631,-3.19E-05,0.00046066,0.0016854,0.00010607,0.0022015,,0.0444,0.00737056
0.0026157,1.316,0.5,6.2583,0.13098,0.0036272,1.122,1.316,0.5,6.2583,0.0015369,-9.89E-05,0.0002533,0.001816,6.15E-05,0.0018785,,0.0418512,0.0040528
0.0024983,1.3243,0.5,6.2583,0.13918,0.0021148,1.1006,1.3243,0.5,6.2583,0.0014283,-0.00018961,2.73E-05,0.0018776,5.09E-06,0.0016907,,0.0399728,0.000436512
0.0024494,1.3326,0.5,6.2583,0.14544,-0.00049495,1.0895,1.3326,0.5,6.2583,0.0013882,-0.00028295,-8.32E-05,0.0018317,-6.37E-05,0.0016789,,0.0391904,-0.00133128
0.0024083,1.3408,0.5,6.2583,0.15064,-0.0028909,1.0829,1.3408,0.5,6.2583,0.0013847,-0.00032796,-0.0001054,0.0017319,-0.00013374,0.0017,,0.0385328,-0.0016864
0.0023582,1.3491,0.5,6.2583,0.15525,-0.0047979,1.0779,1.3491,0.5,6.2583,0.0013796,-0.00029888,-9.22E-05,0.001614,-0.0001533,0.0017227,,0.0377312,-0.001474976
0.0022905,1.3573,0.5,6.2583,0.15967,-0.0060287,1.0729,1.3573,0.5,6.2583,0.0013647,-0.00022887,-0.00010737,0.0015166,-0.000133,0.0016997,,0.036648,-0.00171792
0.0022697,1.3656,0.5,6.2583,0.16425,-0.0067478,1.0691,1.3656,0.5,6.2583,0.0013508,-0.00014123,-0.00012457,0.0014648,-0.00012709,0.0017238,,0.0363152,-0.00199312
0.0023123,1.3738,0.5,6.2583,0.16925,-0.0077139,1.0659,1.3738,0.5,6.2583,0.0013518,-4.78E-05,-0.00014946,0.0014445,-0.00013738,0.0018284,,0.0369968,-0.00239136
0.0024573,1.3821,0.5,6.2583,0.17476,-0.0090548,1.0647,1.3821,0.5,6.2583,0.0013909,4.02E-05,-0.0001783,0.0014733,-0.00015998,0.0020503,,0.0393168,-0.0028528
0.0027237,1.3903,0.5,6.2583,0.18077,-0.010939,1.0655,1.3903,0.5,6.2583,0.0014988,0.00010683,-0.0002182,0.0015434,-0.00020868,0.0024052,,0.0435792,-0.0034912
