"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.009712,1.3078,0.5,6.2583,0.025498,0.0074949,0.040746,1.3078,0.5,6.2583,0.0028786,0.00088753,0.00018676,0.0033901,0.0023475,0.013155
0.0098742,1.316,0.5,6.2583,0.024365,0.016183,0.052272,1.316,0.5,6.2583,0.0035574,0.00099819,5.775e-05,0.0035503,0.0025678,0.012641
0.0096292,1.3243,0.5,6.2583,0.022103,0.018719,0.059047,1.3243,0.5,6.2583,0.0040204,0.0010029,-0.00014956,0.0033428,0.0024345,0.011895
0.0092216,1.3326,0.5,6.2583,0.019063,0.016281,0.062468,1.3326,0.5,6.2583,0.0042697,0.0010312,-0.000245,0.0029908,0.0022041,0.011183
0.0088446,1.3408,0.5,6.2583,0.015535,0.012329,0.063256,1.3408,0.5,6.2583,0.0043165,0.0011229,-0.0002127,0.0028548,0.0020249,0.010518
0.0085417,1.3491,0.5,6.2583,0.011709,0.0092662,0.06304,1.3491,0.5,6.2583,0.0042047,0.0011923,-6.22e-05,0.0027821,0.0018544,0.010097
0.0082533,1.3573,0.5,6.2583,0.0082535,0.0068662,0.063916,1.3573,0.5,6.2583,0.0040195,0.0011776,-1.5983e-05,0.0027027,0.0017085,0.0097844
0.0079084,1.3656,0.5,6.2583,0.0056278,0.0047416,0.066193,1.3656,0.5,6.2583,0.0038379,0.0010792,-0.00020267,0.0027294,0.0016018,0.0092495
0.0075991,1.3738,0.5,6.2583,0.0034172,0.0028213,0.069182,1.3738,0.5,6.2583,0.0037321,0.00099815,-0.00031426,0.0027723,0.0014485,0.0086939
0.0074172,1.3821,0.5,6.2583,0.0013828,0.00086709,0.073085,1.3821,0.5,6.2583,0.0037392,0.00093543,-0.00026649,0.0027584,0.0013167,0.0083368
0.0074718,1.3903,0.5,6.2583,-0.00019718,-0.0012966,0.078079,1.3903,0.5,6.2583,0.003835,0.00084399,-0.00026092,0.0028192,0.0013847,0.0082894
0.0077328,1.3986,0.5,6.2583,-0.0012075,-0.0033692,0.083035,1.3986,0.5,6.2583,0.0039643,0.00074705,-0.00031607,0.0029686,0.0015096,0.0085328
0.0079201,1.4069,0.5,6.2583,-0.0016387,-0.0057519,0.087105,1.4069,0.5,6.2583,0.0041184,0.0006329,-0.00045895,0.0030188,0.0015296,0.0087029
