"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0014949,1.5637,0.5,1.2756,0.0055957,0.030164,0.9736,1.5637,0.5,1.2756,0.0008792,-0.00011062,-0.00016063,0.0010966,-0.00045952,0.001014
0.001458,1.572,0.5,1.2756,0.0058841,0.032015,0.97013,1.572,0.5,1.2756,0.00084247,-6.8924e-05,-0.0001171,0.0011206,-0.00034068,0.00095294
0.0014152,1.5802,0.5,1.2756,0.0065043,0.033046,0.96809,1.5802,0.5,1.2756,0.00080758,-2.724e-05,-8.995e-05,0.0011314,-0.00019762,0.00089141
0.0013682,1.5885,0.5,1.2756,0.0075863,0.033337,0.96764,1.5885,0.5,1.2756,0.00078527,1.2282e-05,-6.6196e-05,0.0011472,-0.00010631,0.00080396
0.0013518,1.5968,0.5,1.2756,0.0092072,0.032745,0.96777,1.5968,0.5,1.2756,0.00078417,4.899e-05,-3.8964e-05,0.0011631,-9.0415e-05,0.00075625
0.0014098,1.605,0.5,1.2756,0.011239,0.031287,0.96805,1.605,0.5,1.2756,0.0008035,7.3137e-05,-6.0788e-06,0.001158,-0.00014172,0.00085803
0.0015153,1.6133,0.5,1.2756,0.013386,0.029222,0.96932,1.6133,0.5,1.2756,0.00083668,7.5917e-05,2.9658e-05,0.0011241,-0.00026722,0.0010699
0.0015958,1.6215,0.5,1.2756,0.015387,0.026631,0.97224,1.6215,0.5,1.2756,0.00087014,6.282e-05,5.1391e-05,0.0010813,-0.00043004,0.0012402
0.0016142,1.6298,0.5,1.2756,0.017177,0.023389,0.97603,1.6298,0.5,1.2756,0.00089295,4.7525e-05,3.8107e-05,0.0010374,-0.0005581,0.0012982
0.0015909,1.638,0.5,1.2756,0.018716,0.01958,0.97967,1.638,0.5,1.2756,0.00091102,3.0027e-05,-1.9315e-05,0.00097972,-0.00061872,0.001291
0.0015592,1.6463,0.5,1.2756,0.019839,0.01549,0.98238,1.6463,0.5,1.2756,0.000932,5.106e-07,-8.5166e-05,0.00091772,-0.00062002,0.0012686
0.0015166,1.6545,0.5,1.2756,0.020311,0.011551,0.98447,1.6545,0.5,1.2756,0.00094489,-4.2582e-05,-0.00012718,0.00087246,-0.00056365,0.0012158
0.0014511,1.6628,0.5,1.2756,0.019955,0.0082856,0.98589,1.6628,0.5,1.2756,0.00093222,-9.4161e-05,-0.00014136,0.00084483,-0.00045994,0.0011251
0.0030924,0.83719,0.5,1.3137,-0.02144,-0.025407,1.0378,0.83719,0.5,1.3137,0.0017592,-0.00051752,0.00081531,0.0024101,-0.0013675,0.0020155
0.0029756,0.84544,0.5,1.3137,-0.019093,-0.024335,1.0366,0.84544,0.5,1.3137,0.0018381,-0.00033652,0.0007611,0.0022322,-0.0012425,0.0018809
0.0028426,0.8537,0.5,1.3137,-0.017037,-0.023242,1.0356,0.8537,0.5,1.3137,0.0019448,-0.00018742,0.00069626,0.0019971,-0.0010596,0.0017432
0.0026947,0.86196,0.5,1.3137,-0.015466,-0.022296,1.0349,0.86196,0.5,1.3137,0.0020652,-7.3168e-05,0.00064653,0.0017195,-0.000865,0.0016047
0.002565,0.87021,0.5,1.3137,-0.014273,-0.021376,1.0344,0.87021,0.5,1.3137,0.002172,1.5874e-05,0.00060928,0.0014889,-0.00069125,0.0014692
0.0024697,0.87847,0.5,1.3137,-0.013221,-0.020126,1.0341,0.87847,0.5,1.3137,0.0022348,8.7673e-05,0.0005829,0.0013602,-0.00056416,0.0013444
0.0023818,0.88672,0.5,1.3137,-0.012251,-0.018377,1.0347,0.88672,0.5,1.3137,0.0022363,0.00013688,0.00057224,0.0013131,-0.00046998,0.0012141
0.0022822,0.89498,0.5,1.3137,-0.011499,-0.016122,1.0373,0.89498,0.5,1.3137,0.0021849,0.00015218,0.00057077,0.0012914,-0.00037965,0.0010881
0.0022014,0.90324,0.5,1.3137,-0.011041,-0.013665,1.041,0.90324,0.5,1.3137,0.00211,0.00014319,0.00055424,0.0012589,-0.00030916,0.0010339
0.0021527,0.91149,0.5,1.3137,-0.01077,-0.011785,1.0445,0.91149,0.5,1.3137,0.0020432,0.00014536,0.0005045,0.001205,-0.00027697,0.0010573
0.0021009,0.91975,0.5,1.3137,-0.010522,-0.011027,1.0467,0.91975,0.5,1.3137,0.0019992,0.00018496,0.00043964,0.001122,-0.00024442,0.0010806
0.0020467,0.92801,0.5,1.3137,-0.0102,-0.010915,1.0476,0.92801,0.5,1.3137,0.0019737,0.00024732,0.00038486,0.0010399,-0.00020711,0.0010799
0.0020192,0.93626,0.5,1.3137,-0.0097858,-0.010483,1.0471,0.93626,0.5,1.3137,0.0019554,0.00029075,0.00032895,0.0010223,-0.00022418,0.0010607
0.0020459,0.94452,0.5,1.3137,-0.0093061,-0.0093258,1.0457,0.94452,0.5,1.3137,0.0019356,0.00028566,0.00025456,0.0011091,-0.00030185,0.0010472
0.0021328,0.95277,0.5,1.3137,-0.0088443,-0.0076995,1.0442,0.95277,0.5,1.3137,0.0019124,0.00022427,0.00018528,0.0012827,-0.00037931,0.0010704
0.0022713,0.96103,0.5,1.3137,-0.0084743,-0.0060932,1.0424,0.96103,0.5,1.3137,0.0018942,0.00012758,0.00015602,0.0014453,-0.00046698,0.0012031
0.0024313,0.96929,0.5,1.3137,-0.0081333,-0.0048712,1.0399,0.96929,0.5,1.3137,0.0018881,4.1416e-05,0.00015023,0.0014963,-0.00058701,0.0014782
0.0025367,0.97754,0.5,1.3137,-0.007644,-0.0039107,1.0376,0.97754,0.5,1.3137,0.0018849,1.8836e-06,0.00011922,0.0014604,-0.00068078,0.001728
0.0025429,0.9858,0.5,1.3137,-0.0068863,-0.0028574,1.0362,0.9858,0.5,1.3137,0.0018652,1.0881e-06,3.8344e-05,0.0014084,-0.00072793,0.0018123
0.0024817,0.99405,0.5,1.3137,-0.0059412,-0.0013144,1.0352,0.99405,0.5,1.3137,0.0018173,2.8762e-06,-7.1009e-05,0.0013535,-0.00076558,0.0017928
0.0024748,1.0023,0.5,1.3137,-0.0049879,0.0010931,1.0331,1.0023,0.5,1.3137,0.0017398,-9.2677e-06,-0.00013538,0.0012885,-0.00078701,0.0019213
0.0025798,1.0106,0.5,1.3137,-0.0041208,0.0043765,1.0293,1.0106,0.5,1.3137,0.0016411,-3.8722e-05,-0.00011459,0.0012297,-0.00078274,0.0022888
0.0027089,1.0188,0.5,1.3137,-0.003398,0.0079887,1.0249,1.0188,0.5,1.3137,0.0015423,-8.4133e-05,-9.3525e-06,0.0011588,-0.00080922,0.0027167
0.002802,1.0271,0.5,1.3137,-0.002887,0.011051,1.021,1.0271,0.5,1.3137,0.0014644,-0.00012252,0.00017767,0.0010314,-0.00087449,0.0031083
0.0029244,1.0353,0.5,1.3137,-0.0026067,0.012948,1.017,1.0353,0.5,1.3137,0.0014171,-0.00014465,0.00037769,0.00092292,-0.00097555,0.0035088
0.0029836,1.0436,0.5,1.3137,-0.0026031,0.013448,1.0139,1.0436,0.5,1.3137,0.0013982,-0.00015609,0.00050334,0.00093136,-0.0010692,0.0036376
0.0028661,1.0518,0.5,1.3137,-0.0029286,0.013428,1.0119,1.0518,0.5,1.3137,0.0014002,-0.00016267,0.00059354,0.0010081,-0.0010662,0.0033239
0.0027559,1.0601,0.5,1.3137,-0.0033124,0.013507,1.0088,1.0601,0.5,1.3137,0.0014217,-0.00017414,0.00067422,0.0010361,-0.0010249,0.0030541
0.0027142,1.0684,0.5,1.3137,-0.0031168,0.012755,1.0043,1.0684,0.5,1.3137,0.0014473,-0.00016205,0.00065708,0.00097525,-0.00099716,0.0030057
0.0026353,1.0766,0.5,1.3137,-0.0019361,0.011333,0.99806,1.0766,0.5,1.3137,0.0014297,-0.00010756,0.00057216,0.00088643,-0.00093436,0.0029544
0.0025167,1.0849,0.5,1.3137,-7.5431e-05,0.010457,0.99027,1.0849,0.5,1.3137,0.0013495,-3.9462e-05,0.00053499,0.0008327,-0.00086081,0.0028511
0.0024301,1.0931,0.5,1.3137,0.0017996,0.01047,0.98238,1.0931,0.5,1.3137,0.0012476,1.737e-05,0.00058146,0.00082493,-0.00081009,0.0027877
0.0024148,1.1014,0.5,1.3137,0.0032886,0.011292,0.97529,1.1014,0.5,1.3137,0.0011678,5.4618e-05,0.00066457,0.00084213,-0.00077498,0.0028197
0.0024125,1.1096,0.5,1.3137,0.0043442,0.012698,0.96903,1.1096,0.5,1.3137,0.0011152,8.0175e-05,0.00071535,0.0008686,-0.00076247,0.0028412
0.0023548,1.1179,0.5,1.3137,0.0050607,0.014252,0.9629,1.1179,0.5,1.3137,0.0010704,0.00010442,0.00069364,0.00090402,-0.00075764,0.0027352
0.0022154,1.1262,0.5,1.3137,0.0056324,0.015566,0.9564,1.1262,0.5,1.3137,0.0010227,0.00012076,0.00059849,0.00093369,-0.00074828,0.0024744
0.002006,1.1344,0.5,1.3137,0.0062841,0.016297,0.94972,1.1344,0.5,1.3137,0.00098414,0.00012142,0.00047247,0.00093335,-0.00071406,0.0020945
0.0017927,1.1427,0.5,1.3137,0.0071493,0.016679,0.9434,1.1427,0.5,1.3137,0.00096411,0.00010843,0.00036951,0.00091268,-0.00064375,0.0017087
0.0016441,1.1509,0.5,1.3137,0.008299,0.017583,0.93758,1.1509,0.5,1.3137,0.00095232,8.3819e-05,0.00030569,0.00090932,-0.00058239,0.0014266
0.0015792,1.1592,0.5,1.3137,0.0097176,0.019558,0.93194,1.1592,0.5,1.3137,0.00093818,5.283e-05,0.00026963,0.00093714,-0.00056694,0.001283
0.0015707,1.1674,0.5,1.3137,0.011198,0.022424,0.92629,1.1674,0.5,1.3137,0.00092165,2.5797e-05,0.00025234,0.00098216,-0.00058717,0.0012375
0.0015957,1.1757,0.5,1.3137,0.012407,0.02563,0.9206,1.1757,0.5,1.3137,0.00090775,8.4915e-06,0.0002538,0.0010254,-0.0006284,0.0012583
0.001664,1.1839,0.5,1.3137,0.013126,0.028787,0.91532,1.1839,0.5,1.3137,0.00090241,1.8893e-06,0.0002611,0.0010527,-0.00068415,0.0013729
0.001789,1.1922,0.5,1.3137,0.01348,0.032018,0.91053,1.1922,0.5,1.3137,0.00090603,5.6985e-06,0.00023938,0.0010808,-0.00075709,0.0015911
0.0019655,1.2005,0.5,1.3137,0.013837,0.035253,0.9055,1.2005,0.5,1.3137,0.00091229,2.1764e-05,0.00017116,0.0011557,-0.0008796,0.001863
0.0021616,1.2087,0.5,1.3137,0.014452,0.037763,0.89998,1.2087,0.5,1.3137,0.00091719,5.4497e-05,7.2264e-05,0.0012684,-0.0010622,0.0021377
0.0023182,1.217,0.5,1.3137,0.015275,0.039137,0.89513,1.217,0.5,1.3137,0.00092519,0.00010088,-3.9143e-05,0.0013546,-0.0012449,0.0023565
0.002385,1.2252,0.5,1.3137,0.016103,0.039619,0.89314,1.2252,0.5,1.3137,0.00094255,0.000148,-0.00016834,0.001396,-0.0013734,0.0024314
0.0024137,1.2335,0.5,1.3137,0.016822,0.039575,0.89464,1.2335,0.5,1.3137,0.00096906,0.0001881,-0.00032084,0.0014293,-0.001476,0.0024292
0.00248,1.2417,0.5,1.3137,0.017481,0.038984,0.89789,1.2417,0.5,1.3137,0.001,0.00022377,-0.00048011,0.0014645,-0.0015753,0.0024954
0.0025564,1.25,0.5,1.3137,0.018166,0.037458,0.90083,1.25,0.5,1.3137,0.0010298,0.00026081,-0.0006238,0.001473,-0.0016354,0.00261
0.0026181,1.2583,0.5,1.3137,0.018826,0.035197,0.90279,1.2583,0.5,1.3137,0.0010491,0.00030157,-0.00074041,0.0014379,-0.0016541,0.0027492
0.0026924,1.2665,0.5,1.3137,0.019308,0.033289,0.90422,1.2665,0.5,1.3137,0.001047,0.00033677,-0.00084678,0.0013531,-0.0016369,0.0029847
0.0028077,1.2748,0.5,1.3137,0.01956,0.032377,0.90522,1.2748,0.5,1.3137,0.0010197,0.00035595,-0.00096347,0.001237,-0.0015863,0.0033587
0.0029755,1.283,0.5,1.3137,0.019643,0.031864,0.90609,1.283,0.5,1.3137,0.00097473,0.0003684,-0.0010972,0.0011284,-0.0015385,0.0038479
