"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.071289,1.7784,0.5,8.7768,0.23629,-0.024096,0.63668,1.7784,0.5,8.7768,0.05442,-0.013585,0.0010765,0.041277,-0.0053864,0.04688
0.070663,1.7866,0.5,8.7768,0.23106,-0.021463,0.63164,1.7866,0.5,8.7768,0.054849,-0.013837,0.00061839,0.040334,-0.0044832,0.046143
0.070199,1.7949,0.5,8.7768,0.22591,-0.01918,0.62761,1.7949,0.5,8.7768,0.055412,-0.014106,0.00051289,0.039264,-0.0040783,0.045722
0.06982,1.8032,0.5,8.7768,0.22117,-0.016398,0.62484,1.8032,0.5,8.7768,0.056017,-0.01432,0.00079339,0.038103,-0.0042232,0.04552
0.069571,1.8114,0.5,8.7768,0.21691,-0.013856,0.62352,1.8114,0.5,8.7768,0.056647,-0.014448,0.0010522,0.037225,-0.0046001,0.045271
0.069469,1.8197,0.5,8.7768,0.21317,-0.011152,0.62297,1.8197,0.5,8.7768,0.057399,-0.014775,0.0011346,0.036747,-0.0046572,0.044792
0.069794,1.8279,0.5,8.7768,0.21002,-0.0080843,0.62326,1.8279,0.5,8.7768,0.058444,-0.015213,0.0010388,0.036749,-0.004226,0.044396
0.07081,1.8362,0.5,8.7768,0.20649,-0.005727,0.62484,1.8362,0.5,8.7768,0.05989,-0.015469,0.00064129,0.037172,-0.0043484,0.044558
0.07215,1.8446,0.5,8.7768,0.20158,-0.0045135,0.6265,1.8446,0.5,8.7768,0.061559,-0.015715,-2.6854e-05,0.03778,-0.005074,0.044961
0.073309,1.8534,0.5,8.7768,0.19559,-0.0035854,0.6264,1.8534,0.5,8.7768,0.062928,-0.015959,-0.00057962,0.038112,-0.0055949,0.045579
0.073913,1.8626,0.5,8.7768,0.18952,-0.0013753,0.62553,1.8626,0.5,8.7768,0.063799,-0.01607,-0.0010682,0.038019,-0.0055027,0.046009
0.074171,1.8723,0.5,8.7768,0.18403,0.0012817,0.62545,1.8723,0.5,8.7768,0.064442,-0.016538,-0.0015511,0.03749,-0.0048253,0.046411
0.074424,1.8824,0.5,8.7768,0.17835,0.0050642,0.62378,1.8824,0.5,8.7768,0.064668,-0.017337,-0.0022543,0.036911,-0.0037713,0.047269
0.074484,1.8931,0.5,8.7768,0.1721,0.0091356,0.62181,1.8931,0.5,8.7768,0.064524,-0.018328,-0.0036013,0.036503,-0.003464,0.047941
0.074885,1.9042,0.5,8.7768,0.16634,0.012903,0.62397,1.9042,0.5,8.7768,0.064631,-0.018854,-0.0054606,0.036595,-0.0037335,0.048543
0.075739,1.9159,0.5,8.7768,0.16066,0.0175,0.62586,1.9159,0.5,8.7768,0.064929,-0.018956,-0.0077424,0.037515,-0.0040142,0.049034
0.075567,1.9282,0.5,8.7768,0.15405,0.021093,0.62577,1.9282,0.5,8.7768,0.065183,-0.018542,-0.0097853,0.036393,-0.0036915,0.049558
0.074437,1.941,0.5,8.7768,0.14663,0.022242,0.62771,1.941,0.5,8.7768,0.065277,-0.018157,-0.01149,0.034238,-0.002398,0.049359
0.073502,1.9545,0.5,8.7768,0.1379,0.024346,0.63301,1.9545,0.5,8.7768,0.065058,-0.018513,-0.013346,0.033625,-0.00050435,0.04832
0.073922,1.9686,0.5,8.7768,0.12833,0.027098,0.64005,1.9686,0.5,8.7768,0.065222,-0.018851,-0.015004,0.033252,0.00089707,0.049371
0.074882,1.9833,0.5,8.7768,0.12002,0.028739,0.64812,1.9833,0.5,8.7768,0.065756,-0.019554,-0.016285,0.033307,0.0017962,0.050701
0.075568,1.9988,0.5,8.7768,0.11428,0.031251,0.65836,1.9988,0.5,8.7768,0.065866,-0.020322,-0.016471,0.033933,0.002596,0.051337
0.076403,2.0149,0.5,8.7768,0.11036,0.03298,0.67081,2.0149,0.5,8.7768,0.066138,-0.02107,-0.01634,0.034555,0.0027574,0.052113
0.076858,2.0319,0.5,8.7768,0.10395,0.037123,0.6813,2.0319,0.5,8.7768,0.066524,-0.021198,-0.017028,0.035018,0.0027434,0.052173
0.076063,2.0496,0.5,8.7768,0.093057,0.041765,0.68802,2.0496,0.5,8.7768,0.065648,-0.019974,-0.019497,0.034826,0.0034263,0.051651
0.075002,2.0681,0.5,8.7768,0.082189,0.044483,0.70181,2.0681,0.5,8.7768,0.063969,-0.018524,-0.02192,0.034292,0.0048033,0.051743
0.074056,2.0875,0.5,8.7768,0.073603,0.044032,0.72189,2.0875,0.5,8.7768,0.063395,-0.018622,-0.023081,0.034363,0.0062499,0.050354
