"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0044795,2.3999,0.5,3.7698,0.0080376,-0.0043832,0.87698,2.3999,0.5,3.7698,0.00073044,0.0003194,0.00023102,0.0026675,0.00068841,0.0055611
0.0043306,2.4338,0.5,3.7698,0.010118,0.0034331,0.84033,2.4338,0.5,3.7698,0.0005833,0.00023759,0.00033485,0.0025277,0.00022959,0.0055501
0.0031018,2.4691,0.5,3.7698,0.006094,0.0056233,0.74826,2.4691,0.5,3.7698,0.00024396,0.00026047,0.00028777,0.0020042,-4.0601e-05,0.0039554
0.0016729,1.6711,0.5,3.8173,0.0050465,0.010345,0.94927,1.6711,0.5,3.8173,0.0013503,-0.00022981,8.6283e-05,0.00099724,-0.00051649,0.00099821
0.0015532,1.6793,0.5,3.8173,0.0042598,0.010717,0.95306,1.6793,0.5,3.8173,0.0012511,-0.00019077,0.00010109,0.00096055,-0.00043296,0.00089477
0.0014578,1.6876,0.5,3.8173,0.0033407,0.011285,0.9572,1.6876,0.5,3.8173,0.0011445,-0.0001695,7.6325e-05,0.00094703,-0.00033534,0.00082406
0.0014116,1.6958,0.5,3.8173,0.0023087,0.012177,0.96172,1.6958,0.5,3.8173,0.0010491,-0.00015325,3.7485e-05,0.00096057,-0.00028506,0.0008134
0.0013877,1.7041,0.5,3.8173,0.0011403,0.013414,0.96647,1.7041,0.5,3.8173,0.00096708,-0.00012641,2.0534e-05,0.00097733,-0.00026969,0.00083107
0.0013346,1.7123,0.5,3.8173,-0.00015896,0.0139,0.97069,1.7123,0.5,3.8173,0.00089616,-0.00010254,1.9306e-05,0.00094267,-0.00024174,0.00083043
0.0012325,1.7206,0.5,3.8173,-0.0014738,0.012501,0.97358,1.7206,0.5,3.8173,0.00084004,-9.7993e-05,1.8877e-06,0.00084809,-0.00019459,0.00077684
0.0011275,1.7289,0.5,3.8173,-0.0026603,0.0097732,0.975,1.7289,0.5,3.8173,0.0008046,-0.00010601,-2.9652e-05,0.00075067,-0.00017746,0.00069963
0.0010989,1.7371,0.5,3.8173,-0.0036363,0.0071931,0.97634,1.7371,0.5,3.8173,0.00078869,-0.00011102,-5.1969e-05,0.00070671,-0.00022088,0.00070246
0.0011833,1.7454,0.5,3.8173,-0.0044185,0.0056598,0.97868,1.7454,0.5,3.8173,0.00078349,-0.00010399,-6.6799e-05,0.0007202,-0.00026429,0.00086294
0.0013348,1.7536,0.5,3.8173,-0.0051401,0.0052717,0.98106,1.7536,0.5,3.8173,0.00078162,-8.8944e-05,-7.0555e-05,0.00074303,-0.0002168,0.001145
0.0014443,1.7619,0.5,3.8173,-0.0060173,0.0054554,0.98304,1.7619,0.5,3.8173,0.00078053,-6.9459e-05,-6.0222e-05,0.00073108,-0.00010415,0.001377
0.0014296,1.7701,0.5,3.8173,-0.007247,0.0050621,0.98486,1.7701,0.5,3.8173,0.00077947,-4.1993e-05,-6.3555e-05,0.00069299,-3.4671e-05,0.0013867
0.0013327,1.7784,0.5,3.8173,-0.0087866,0.0036047,0.98683,1.7784,0.5,3.8173,0.00077455,-1.3119e-05,-7.3456e-05,0.00066486,-1.2219e-05,0.0012259
0.0012508,1.7866,0.5,3.8173,-0.010319,0.0020232,0.9901,1.7866,0.5,3.8173,0.00075209,1.0503e-05,-5.5939e-05,0.00065465,3.4475e-05,0.0010948
0.0012074,1.7949,0.5,3.8173,-0.011554,0.00083835,0.99512,1.7949,0.5,3.8173,0.00070297,2.8172e-05,-2.9754e-05,0.00062697,9.3529e-05,0.0010849
0.0012232,1.8032,0.5,3.8173,-0.012403,-0.00072443,0.999,1.8032,0.5,3.8173,0.0006455,3.2407e-05,-2.4631e-05,0.00057845,0.00010497,0.0012225
0.0013085,1.8114,0.5,3.8173,-0.013027,-0.0030331,0.99794,1.8114,0.5,3.8173,0.00061133,2.3744e-05,-3.0019e-05,0.00056733,8.6424e-05,0.0014383
0.0014297,1.8197,0.5,3.8173,-0.013715,-0.0046503,0.99238,1.8197,0.5,3.8173,0.00061345,2.3404e-05,-1.5298e-05,0.0005718,5.0075e-05,0.0016741
0.0015901,1.8279,0.5,3.8173,-0.014449,-0.0038262,0.98657,1.8279,0.5,3.8173,0.00063843,3.6637e-05,-1.356e-06,0.00055453,-9.4449e-05,0.0019873
0.0017462,1.8362,0.5,3.8173,-0.014941,-0.0014336,0.98308,1.8362,0.5,3.8173,0.00066546,4.6364e-05,-3.4527e-05,0.00057485,-0.00035849,0.0022522
0.001838,1.8446,0.5,3.8173,-0.015082,0.00028369,0.9807,1.8446,0.5,3.8173,0.0006852,4.8337e-05,-5.0054e-05,0.00064543,-0.00060209,0.0023454
0.001913,1.8534,0.5,3.8173,-0.014922,0.0010125,0.97831,1.8534,0.5,3.8173,0.00069945,5.0748e-05,1.0486e-05,0.00074692,-0.00078133,0.0023796
0.0020605,1.8626,0.5,3.8173,-0.014601,0.0019933,0.9764,1.8626,0.5,3.8173,0.00071448,5.0253e-05,9.8234e-05,0.0009283,-0.00095255,0.0024781
0.0022922,1.8723,0.5,3.8173,-0.014386,0.0037991,0.9754,1.8723,0.5,3.8173,0.00073868,2.533e-05,0.00019172,0.0011739,-0.0011467,0.0026718
0.0025534,1.8824,0.5,3.8173,-0.014361,0.0054394,0.97426,1.8824,0.5,3.8173,0.00077874,-4.4693e-05,0.00033283,0.0012902,-0.0013742,0.0030379
0.0027458,1.8931,0.5,3.8173,-0.014184,0.0063609,0.97246,1.8931,0.5,3.8173,0.00083238,-0.00014912,0.00054657,0.0012008,-0.0015019,0.0034583
0.0027112,1.9042,0.5,3.8173,-0.013672,0.0073068,0.97174,1.9042,0.5,3.8173,0.00087766,-0.00023467,0.00069072,0.0011159,-0.0013743,0.0034289
0.0026467,1.9159,0.5,3.8173,-0.013118,0.0078429,0.97317,1.9159,0.5,3.8173,0.000903,-0.00025561,0.00067788,0.0011753,-0.0012123,0.0032151
0.002711,1.9282,0.5,3.8173,-0.012475,0.0086055,0.97473,1.9282,0.5,3.8173,0.00092301,-0.00021354,0.00058482,0.001298,-0.0011641,0.0032009
0.0026713,1.941,0.5,3.8173,-0.011338,0.010792,0.97563,1.941,0.5,3.8173,0.0009312,-0.000141,0.00040748,0.0013602,-0.0010232,0.0030511
0.0025746,1.9545,0.5,3.8173,-0.0099137,0.013115,0.97848,1.9545,0.5,3.8173,0.00091854,-5.1855e-05,0.00020556,0.001327,-0.00087481,0.0029037
0.0024716,1.9686,0.5,3.8173,-0.0089461,0.015256,0.98098,1.9686,0.5,3.8173,0.00090203,7.5722e-05,5.6123e-05,0.001326,-0.00087532,0.0027152
