"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.047311,0.63738,0.5,8.7909,-0.10005,-0.018872,0.62432,0.63738,0.5,8.7909,0.040141,0.0041952,0.00699,0.023524,0.0021651,0.030956
0.04733,0.64661,0.5,8.7909,-0.10241,-0.017474,0.62149,0.64661,0.5,8.7909,0.039982,0.0035017,0.0056056,0.023732,0.0014768,0.030946
0.047184,0.65542,0.5,8.7909,-0.10433,-0.016204,0.61812,0.65542,0.5,8.7909,0.039731,0.002806,0.0047021,0.023811,0.0011912,0.030825
0.046657,0.66381,0.5,8.7909,-0.10612,-0.014876,0.61451,0.66381,0.5,8.7909,0.039125,0.0020978,0.004168,0.024039,0.0012531,0.030151
0.046466,0.67207,0.5,8.7909,-0.10771,-0.01397,0.61252,0.67207,0.5,8.7909,0.038442,0.0015825,0.0036488,0.024758,0.0012721,0.029732
0.046609,0.68032,0.5,8.7909,-0.10931,-0.012876,0.61176,0.68032,0.5,8.7909,0.037842,0.0013287,0.0030562,0.025408,0.0011654,0.029968
0.046455,0.68858,0.5,8.7909,-0.11118,-0.011461,0.6126,0.68858,0.5,8.7909,0.037231,0.0011392,0.0024871,0.025759,0.00077913,0.029919
0.046248,0.69683,0.5,8.7909,-0.11293,-0.010748,0.6145,0.69683,0.5,8.7909,0.036615,0.00083738,0.0022207,0.02619,0.00059222,0.029691
0.046141,0.70509,0.5,8.7909,-0.11453,-0.0091238,0.61582,0.70509,0.5,8.7909,0.03607,0.0005091,0.0020018,0.026633,0.00065166,0.029579
0.046114,0.71335,0.5,8.7909,-0.1163,-0.0067794,0.61608,0.71335,0.5,8.7909,0.035769,0.00026765,0.0016312,0.026929,0.00065036,0.029529
0.04602,0.7216,0.5,8.7909,-0.11821,-0.0057215,0.61704,0.7216,0.5,8.7909,0.035759,0.00022418,0.0012295,0.026851,0.00044189,0.029429
0.045798,0.72986,0.5,8.7909,-0.12002,-0.0053224,0.62036,0.72986,0.5,8.7909,0.035829,0.00035267,0.00081083,0.026767,-5.0568e-05,0.029
0.045684,0.73811,0.5,8.7909,-0.12145,-0.0054381,0.62518,0.73811,0.5,8.7909,0.035864,0.00055584,0.00027818,0.027048,-0.00077503,0.028456
0.045635,0.74637,0.5,8.7909,-0.12251,-0.0046663,0.63127,0.74637,0.5,8.7909,0.036071,0.00075862,-0.00035146,0.027411,-0.0013618,0.027789
