"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0033785,0.81242,0.5,1.2756,-0.029034,-0.027241,1.0415,0.81242,0.5,1.2756,0.00179,-0.0011097,0.0010628,0.0026198,-0.001616,0.0023473
0.0033757,0.82068,0.5,1.2756,-0.026376,-0.027317,1.0402,0.82068,0.5,1.2756,0.0017541,-0.00095381,0.00099073,0.00267,-0.0016039,0.0023274
0.0032577,0.82893,0.5,1.2756,-0.023925,-0.026589,1.0394,0.82893,0.5,1.2756,0.0017516,-0.00076898,0.00091794,0.0025765,-0.0014903,0.0021872
0.0043705,0.030909,0.5,1.3137,0.00054372,0.0086458,0.72534,0.030909,0.5,1.3137,0.00018584,0.00012069,-0.00046439,0.0020919,-0.00047858,0.0064632
0.0057044,0.066184,0.5,1.3137,0.0023109,0.0096673,0.82072,0.066184,0.5,1.3137,0.00056691,0.00017996,-0.00072352,0.0021282,0.00075091,0.0087137
0.0050515,0.10006,0.5,1.3137,0.0021142,-0.0055481,0.87322,0.10006,0.5,1.3137,0.00080613,0.00035039,-0.00027629,0.0019687,0.0018166,0.0073281
0.0044276,0.13258,0.5,1.3137,-0.00068926,-0.019767,0.93249,0.13258,0.5,1.3137,0.00063383,0.00036174,-0.00036805,0.0017225,0.00049985,0.0064989
0.0039103,0.16379,0.5,1.3137,-0.0012222,-0.014616,0.97539,0.16379,0.5,1.3137,0.00041312,0.0001613,-0.00059832,0.0012344,-0.00061117,0.006173
0.0023369,0.19372,0.5,1.3137,-0.0018517,-0.012165,1.0148,0.19372,0.5,1.3137,0.00045164,0.00015935,-8.2787e-05,0.00095431,-0.00020923,0.0032678
0.0017091,0.22242,0.5,1.3137,-0.0040246,-0.014083,1.0354,0.22242,0.5,1.3137,0.00050295,0.00016904,0.00011595,0.0008409,0.00031499,0.0020744
0.0016461,0.24993,0.5,1.3137,-0.0061768,-0.014167,1.0512,0.24993,0.5,1.3137,0.00048669,0.00012623,-4.902e-05,0.00096962,0.00016583,0.0018358
0.0014424,0.27629,0.5,1.3137,-0.0094905,-0.015957,1.0647,0.27629,0.5,1.3137,0.00046623,6.9809e-05,-0.00024049,0.00078225,8.4501e-05,0.0016363
