"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.06158,1.4399,0.5,8.7627,0.20821,-0.05512,0.6259,1.4399,0.5,8.7627,0.03059,0.00292,0.004301,0.0524,-0.016191,0.040169
0.061939,1.4481,0.5,8.7627,0.21155,-0.060322,0.62701,1.4481,0.5,8.7627,0.031073,0.0027379,0.004517,0.05204,-0.017081,0.040766
0.062491,1.4564,0.5,8.7627,0.21507,-0.066313,0.62818,1.4564,0.5,8.7627,0.031516,0.0028353,0.0046871,0.052628,-0.017782,0.040838
0.06347,1.4647,0.5,8.7627,0.21895,-0.072578,0.62962,1.4647,0.5,8.7627,0.031933,0.003067,0.0048182,0.054149,-0.018204,0.040859
0.064519,1.4729,0.5,8.7627,0.22264,-0.077477,0.62967,1.4729,0.5,8.7627,0.032479,0.0032221,0.005176,0.055135,-0.018321,0.041424
0.065203,1.4812,0.5,8.7627,0.22611,-0.082217,0.62935,1.4812,0.5,8.7627,0.033075,0.0032424,0.0056458,0.05519,-0.018465,0.042141
0.065877,1.4894,0.5,8.7627,0.22992,-0.08792,0.6299,1.4894,0.5,8.7627,0.033516,0.0031179,0.0062635,0.055162,-0.018839,0.043076
0.066671,1.4977,0.5,8.7627,0.23438,-0.093095,0.63199,1.4977,0.5,8.7627,0.033739,0.0027982,0.0067383,0.055533,-0.019418,0.04407
0.067282,1.5059,0.5,8.7627,0.23916,-0.097163,0.6353,1.5059,0.5,8.7627,0.033889,0.0021851,0.0067265,0.05621,-0.020177,0.044465
0.067356,1.5142,0.5,8.7627,0.24391,-0.10009,0.63813,1.5142,0.5,8.7627,0.034238,0.0014258,0.0065082,0.05622,-0.0208,0.044254
0.067236,1.5224,0.5,8.7627,0.24877,-0.10209,0.6412,1.5224,0.5,8.7627,0.034873,0.00080319,0.0064437,0.055467,-0.02091,0.044132
0.067464,1.5307,0.5,8.7627,0.25361,-0.10463,0.64481,1.5307,0.5,8.7627,0.0355,0.00032064,0.0066787,0.054781,-0.020686,0.044648
0.067852,1.539,0.5,8.7627,0.25799,-0.10819,0.64775,1.539,0.5,8.7627,0.035863,-0.00016533,0.0069113,0.054589,-0.020685,0.045251
0.068252,1.5472,0.5,8.7627,0.26189,-0.11196,0.65009,1.5472,0.5,8.7627,0.036167,-0.00077025,0.006967,0.054979,-0.021025,0.045359
0.068751,1.5555,0.5,8.7627,0.26569,-0.11519,0.65262,1.5555,0.5,8.7627,0.0367,-0.0013886,0.0071173,0.055387,-0.021344,0.045415
0.069438,1.5637,0.5,8.7627,0.26933,-0.11739,0.6548,1.5637,0.5,8.7627,0.037348,-0.0018149,0.0073832,0.055873,-0.021385,0.045656
0.069943,1.572,0.5,8.7627,0.2724,-0.11767,0.65581,1.572,0.5,8.7627,0.037794,-0.0021281,0.0073848,0.056679,-0.021138,0.045412
0.070211,1.5802,0.5,8.7627,0.27471,-0.11619,0.65601,1.5802,0.5,8.7627,0.038091,-0.0024254,0.0068897,0.057662,-0.020733,0.044669
0.070627,1.5885,0.5,8.7627,0.2764,-0.1143,0.65532,1.5885,0.5,8.7627,0.038517,-0.0026806,0.0062845,0.058685,-0.020363,0.044053
0.071284,1.5968,0.5,8.7627,0.27803,-0.11204,0.65377,1.5968,0.5,8.7627,0.039189,-0.0030108,0.0060914,0.059382,-0.020018,0.043997
0.072132,1.605,0.5,8.7627,0.28017,-0.10901,0.65162,1.605,0.5,8.7627,0.03995,-0.0034019,0.0066041,0.05964,-0.01973,0.044673
0.072765,1.6133,0.5,8.7627,0.283,-0.10582,0.64976,1.6133,0.5,8.7627,0.040473,-0.0037921,0.0073529,0.059695,-0.019398,0.045361
0.072715,1.6215,0.5,8.7627,0.28617,-0.10272,0.64861,1.6215,0.5,8.7627,0.040685,-0.0042137,0.007786,0.059157,-0.019008,0.045589
0.071906,1.6298,0.5,8.7627,0.28917,-0.10033,0.6476,1.6298,0.5,8.7627,0.040902,-0.0046948,0.0079678,0.057417,-0.018738,0.045493
0.070885,1.638,0.5,8.7627,0.29188,-0.098881,0.6476,1.638,0.5,8.7627,0.041471,-0.0050107,0.0079086,0.054649,-0.018318,0.04565
0.07016,1.6463,0.5,8.7627,0.29425,-0.097695,0.64871,1.6463,0.5,8.7627,0.042436,-0.0049727,0.0078164,0.051984,-0.017526,0.0459
0.070174,1.6545,0.5,8.7627,0.29587,-0.096582,0.64951,1.6545,0.5,8.7627,0.043528,-0.0049627,0.0079385,0.050923,-0.016457,0.045897
0.070607,1.6628,0.5,8.7627,0.29691,-0.095745,0.65073,1.6628,0.5,8.7627,0.044408,-0.0051279,0.0082293,0.051047,-0.015233,0.045759
0.044181,0.83719,0.5,8.7768,-0.086873,0.079175,0.70007,0.83719,0.5,8.7768,0.027191,0.002314,-0.0037863,0.031653,0.004526,0.029519
0.045294,0.84544,0.5,8.7768,-0.087273,0.086452,0.71079,0.84544,0.5,8.7768,0.027423,0.0027377,-0.0035248,0.033348,0.0050561,0.029816
0.046402,0.8537,0.5,8.7768,-0.086786,0.093029,0.71917,0.8537,0.5,8.7768,0.027615,0.0030596,-0.0032638,0.034867,0.0051199,0.030322
0.04695,0.86196,0.5,8.7768,-0.085676,0.098676,0.72654,0.86196,0.5,8.7768,0.027672,0.0033815,-0.003131,0.035601,0.0051898,0.030628
0.047277,0.87021,0.5,8.7768,-0.084378,0.10259,0.73426,0.87021,0.5,8.7768,0.027596,0.0036422,-0.0029191,0.036383,0.0052931,0.030575
0.047459,0.87847,0.5,8.7768,-0.082661,0.10466,0.74171,0.87847,0.5,8.7768,0.027375,0.0035976,-0.0024166,0.037163,0.005305,0.030381
0.047442,0.88672,0.5,8.7768,-0.080176,0.10634,0.74764,0.88672,0.5,8.7768,0.02712,0.0035307,-0.0018684,0.037422,0.0052313,0.030342
0.046994,0.89498,0.5,8.7768,-0.077148,0.10876,0.75285,0.89498,0.5,8.7768,0.026958,0.0036185,-0.0014004,0.036981,0.0054038,0.030049
0.046186,0.90324,0.5,8.7768,-0.074094,0.11132,0.75898,0.90324,0.5,8.7768,0.026835,0.0037007,-0.00084345,0.036362,0.0060653,0.029174
0.045358,0.91149,0.5,8.7768,-0.071304,0.11311,0.76546,0.91149,0.5,8.7768,0.026606,0.0036927,-0.00017346,0.035969,0.0065543,0.02814
0.044566,0.91975,0.5,8.7768,-0.068869,0.11428,0.77023,0.91975,0.5,8.7768,0.026217,0.0037085,0.00040533,0.035665,0.006296,0.02725
