"K","Points:0","Points:1","Points:2","U","V","W","X","Y","Z","uu","uv","uw","vv","vw","ww"
0.0025014,0.61755,0.5,1.3137,0.0024542,-0.0029355,1.0507,0.61755,0.5,1.3137,0.001531,0.00020304,-0.00041018,0.00095671,-0.00041,0.002515
0.0022305,0.6277,0.5,1.3137,0.0025635,-0.0069788,1.0565,0.6277,0.5,1.3137,0.0014255,0.00014379,-0.00035713,0.00084402,-0.00014147,0.0021916
0.0020116,0.63738,0.5,1.3137,0.0016617,-0.010731,1.0598,0.63738,0.5,1.3137,0.0012687,7.7033e-05,-0.0003143,0.00074256,3.4496e-05,0.002012
0.0018811,0.64661,0.5,1.3137,0.00020369,-0.011766,1.0634,0.64661,0.5,1.3137,0.0011149,1.8252e-05,-0.0002656,0.0007141,0.00021698,0.0019333
0.0018908,0.65542,0.5,1.3137,-0.0013188,-0.010291,1.0678,0.65542,0.5,1.3137,0.0010247,-4.4825e-05,-0.00022824,0.00075042,0.0003876,0.0020064
0.0020599,0.66381,0.5,1.3137,-0.0027108,-0.0078926,1.0715,0.66381,0.5,1.3137,0.0010104,-0.00011426,-0.00030051,0.00077388,0.00054084,0.0023355
0.0022475,0.67207,0.5,1.3137,-0.0039505,-0.0057252,1.0727,0.67207,0.5,1.3137,0.0010395,-0.00015362,-0.00045104,0.00073852,0.00063908,0.002717
0.0023439,0.68032,0.5,1.3137,-0.0051258,-0.0037952,1.0713,0.68032,0.5,1.3137,0.0010733,-0.00014821,-0.00059436,0.0006834,0.0006454,0.0029311
0.0023061,0.68858,0.5,1.3137,-0.0062605,-0.0020379,1.0681,0.68858,0.5,1.3137,0.0011062,-0.00011637,-0.00067396,0.00064198,0.00056176,0.002864
0.0022274,0.69683,0.5,1.3137,-0.0071706,-0.00045685,1.0651,0.69683,0.5,1.3137,0.0011555,-8.811e-05,-0.00068943,0.00062128,0.00044735,0.002678
0.0022564,0.70509,0.5,1.3137,-0.0075379,0.00062082,1.0642,0.70509,0.5,1.3137,0.0012317,-7.2637e-05,-0.00068948,0.00062726,0.00036301,0.0026538
0.0023813,0.71335,0.5,1.3137,-0.0071603,0.00058532,1.0654,0.71335,0.5,1.3137,0.0013268,-4.4876e-05,-0.00071249,0.00064713,0.00028744,0.0027888
0.0024921,0.7216,0.5,1.3137,-0.0062205,-0.00078891,1.0673,0.7216,0.5,1.3137,0.0014251,1.1817e-05,-0.00075363,0.00065311,0.00016709,0.0029061
0.0025732,0.72986,0.5,1.3137,-0.0050945,-0.0032412,1.0686,0.72986,0.5,1.3137,0.0015111,7.4157e-05,-0.00080066,0.00063553,1.5681e-05,0.0029997
