K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0027326,0.77114,0.5,1.2756,-0.04383,-0.021359,1.0557,0.77114,0.5,1.2756,0.0021553,-0.0010747,0.001324,0.0013217,-0.0010604,0.0019882,,0.0437216,0.021184
0.002924,0.7794,0.5,1.2756,-0.041494,-0.021565,1.0517,0.7794,0.5,1.2756,0.0020597,-0.0011601,0.0013831,0.0015564,-0.0012986,0.002232,,0.046784,0.0221296
0.003076,0.78765,0.5,1.2756,-0.038625,-0.02272,1.0491,0.78765,0.5,1.2756,0.0019853,-0.0012258,0.001369,0.0018363,-0.001458,0.0023305,,0.049216,0.021904
0.0032131,0.79591,0.5,1.2756,-0.0354,-0.024644,1.0472,0.79591,0.5,1.2756,0.001921,-0.0012545,0.0012992,0.0021582,-0.001544,0.002347,,0.0514096,0.0207872
0.0033389,0.80416,0.5,1.2756,-0.032141,-0.02656,1.0454,0.80416,0.5,1.2756,0.0018601,-0.0012259,0.0012118,0.0024671,-0.0016046,0.0023506,,0.0534224,0.0193888
0.0034325,0.81242,0.5,1.2756,-0.029145,-0.027636,1.0438,0.81242,0.5,1.2756,0.001807,-0.0011258,0.0011431,0.0026746,-0.001665,0.0023834,,0.05492,0.0182896
0.0034302,0.82068,0.5,1.2756,-0.026474,-0.027697,1.0427,0.82068,0.5,1.2756,0.0017756,-0.00096369,0.0010734,0.0027221,-0.0016438,0.0023627,,0.0548832,0.0171744
0.0033086,0.82893,0.5,1.2756,-0.024002,-0.0269,1.0418,0.82893,0.5,1.2756,0.0017769,-0.00077245,0.00099807,0.0026215,-0.001522,0.0022188,,0.0529376,0.01596912
0.0041702,0.030909,0.5,1.3137,0.00069021,0.0099494,0.72083,0.030909,0.5,1.3137,0.00020468,0.00012369,-0.00048422,0.002102,-0.00037395,0.0060337,,0.0667232,-0.00774752
0.0054683,0.066184,0.5,1.3137,0.0026961,0.011256,0.81699,0.066184,0.5,1.3137,0.00060752,0.00017806,-0.00072037,0.0021395,0.00088715,0.0081896,,0.0874928,-0.01152592
0.0049524,0.10006,0.5,1.3137,0.0026664,-0.0045796,0.87138,0.10006,0.5,1.3137,0.00084868,0.00035759,-0.00024842,0.0019858,0.0019115,0.0070703,,0.0792384,-0.00397472
0.0044792,0.13258,0.5,1.3137,-0.00015354,-0.019477,0.93135,0.13258,0.5,1.3137,0.0006656,0.00037225,-0.00037836,0.0017454,0.00052183,0.0065474,,0.0716672,-0.00605376
0.0039914,0.16379,0.5,1.3137,-0.00069176,-0.014233,0.975,0.16379,0.5,1.3137,0.00043173,0.00015503,-0.00062822,0.0012606,-0.00062893,0.0062905,,0.0638624,-0.01005152
0.002436,0.19372,0.5,1.3137,-0.0013606,-0.011712,1.0146,0.19372,0.5,1.3137,0.00046746,0.00015452,-0.00010789,0.00098242,-0.00024083,0.0034222,,0.038976,-0.00172624
0.0017776,0.22242,0.5,1.3137,-0.0036124,-0.01371,1.0358,0.22242,0.5,1.3137,0.00051748,0.00017117,0.00010687,0.00086337,0.00030485,0.0021743,,0.0284416,0.00170992
0.0016577,0.24993,0.5,1.3137,-0.0057754,-0.013903,1.0526,0.24993,0.5,1.3137,0.00049082,0.00012806,-4.37E-05,0.00098463,0.00015586,0.0018399,,0.0265232,-0.0006992
0.0014057,0.27629,0.5,1.3137,-0.0091524,-0.015748,1.0665,0.27629,0.5,1.3137,0.00046447,6.75E-05,-0.00023301,0.00078973,7.04E-05,0.0015571,,0.0224912,-0.00372816
