K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.043999,1.1592,0.5,8.7627,0.077382,0.04993,0.80239,1.1592,0.5,8.7627,0.017888,0.0049368,0.0062124,0.042489,0.0028559,0.027621,,0.703984,0.0993984
0.04369,1.1674,0.5,8.7627,0.082518,0.047823,0.79645,1.1674,0.5,8.7627,0.017699,0.0045065,0.0063556,0.042511,0.0019636,0.027169,,0.69904,0.1016896
0.043293,1.1757,0.5,8.7627,0.087523,0.045009,0.78929,1.1757,0.5,8.7627,0.0176,0.0041413,0.0063892,0.042417,0.0011214,0.02657,,0.692688,0.1022272
0.043064,1.1839,0.5,8.7627,0.092391,0.040002,0.78219,1.1839,0.5,8.7627,0.017734,0.0038295,0.0064308,0.042015,0.00067282,0.026379,,0.689024,0.1028928
0.043176,1.1922,0.5,8.7627,0.097144,0.034645,0.77626,1.1922,0.5,8.7627,0.018117,0.0035386,0.0063465,0.041934,0.00046319,0.026302,,0.690816,0.101544
0.043223,1.2005,0.5,8.7627,0.10216,0.031414,0.77086,1.2005,0.5,8.7627,0.018541,0.003224,0.0061088,0.041831,0.00044028,0.026074,,0.691568,0.0977408
0.043089,1.2087,0.5,8.7627,0.10801,0.030511,0.76601,1.2087,0.5,8.7627,0.018816,0.0028906,0.0059646,0.041379,0.00044466,0.025982,,0.689424,0.0954336
0.043009,1.217,0.5,8.7627,0.11421,0.029961,0.76196,1.217,0.5,8.7627,0.018963,0.0027484,0.0059406,0.04117,0.00024418,0.025884,,0.688144,0.0950496
0.043183,1.2252,0.5,8.7627,0.12001,0.028939,0.75853,1.2252,0.5,8.7627,0.019114,0.0027663,0.0060114,0.041223,-3.27E-05,0.026029,,0.690928,0.0961824
0.043444,1.2335,0.5,8.7627,0.12541,0.027085,0.75489,1.2335,0.5,8.7627,0.019344,0.0027755,0.0061023,0.041123,-7.25E-05,0.02642,,0.695104,0.0976368
0.043421,1.2417,0.5,8.7627,0.13053,0.02457,0.74996,1.2417,0.5,8.7627,0.019614,0.0028654,0.0061156,0.040596,-9.38E-05,0.026632,,0.694736,0.0978496
0.0432,1.25,0.5,8.7627,0.13553,0.023157,0.74382,1.25,0.5,8.7627,0.019865,0.0030054,0.0061053,0.039873,-0.00040795,0.026662,,0.6912,0.0976848
0.043125,1.2583,0.5,8.7627,0.14044,0.022617,0.73775,1.2583,0.5,8.7627,0.020099,0.0029984,0.0059969,0.039675,-0.00073257,0.026475,,0.69,0.0959504
0.043188,1.2665,0.5,8.7627,0.14496,0.022951,0.73105,1.2665,0.5,8.7627,0.020301,0.0027483,0.0057127,0.039759,-0.0011998,0.026316,,0.691008,0.0914032
0.043094,1.2748,0.5,8.7627,0.14908,0.024135,0.72285,1.2748,0.5,8.7627,0.020342,0.002315,0.0053934,0.039589,-0.0018258,0.026256,,0.689504,0.0862944
0.043238,1.283,0.5,8.7627,0.1534,0.023215,0.71417,1.283,0.5,8.7627,0.020193,0.0019268,0.0051857,0.039689,-0.002399,0.026594,,0.691808,0.0829712
0.043698,1.2913,0.5,8.7627,0.15829,0.019553,0.70696,1.2913,0.5,8.7627,0.02003,0.0016726,0.0050524,0.040315,-0.0029502,0.02705,,0.699168,0.0808384
0.043815,1.2995,0.5,8.7627,0.16296,0.015648,0.70012,1.2995,0.5,8.7627,0.019903,0.0014758,0.004989,0.040552,-0.0032174,0.027173,,0.70104,0.079824
0.043519,1.3078,0.5,8.7627,0.16666,0.012631,0.69161,1.3078,0.5,8.7627,0.01968,0.0013565,0.0049141,0.040462,-0.0033671,0.026896,,0.696304,0.0786256
0.043098,1.316,0.5,8.7627,0.16978,0.010851,0.68385,1.316,0.5,8.7627,0.019345,0.0012919,0.0046605,0.040746,-0.0038202,0.026105,,0.689568,0.074568
0.042709,1.3243,0.5,8.7627,0.17259,0.010453,0.6768,1.3243,0.5,8.7627,0.018991,0.0010997,0.0044922,0.040812,-0.0044751,0.025617,,0.683344,0.0718752
0.042214,1.3326,0.5,8.7627,0.17514,0.010892,0.66937,1.3326,0.5,8.7627,0.018662,0.00070785,0.0044721,0.040322,-0.0050037,0.025444,,0.675424,0.0715536
0.041671,1.3408,0.5,8.7627,0.17807,0.01122,0.66234,1.3408,0.5,8.7627,0.018448,0.00023468,0.0046514,0.039457,-0.0052539,0.025436,,0.666736,0.0744224
0.041413,1.3491,0.5,8.7627,0.18168,0.011125,0.65583,1.3491,0.5,8.7627,0.018457,-0.00014776,0.0049727,0.038574,-0.0053771,0.025796,,0.662608,0.0795632
0.041307,1.3573,0.5,8.7627,0.18517,0.011227,0.6494,1.3573,0.5,8.7627,0.018682,-0.00033778,0.0050947,0.037783,-0.0054555,0.026148,,0.660912,0.0815152
0.041236,1.3656,0.5,8.7627,0.18811,0.010767,0.64264,1.3656,0.5,8.7627,0.019015,-0.00035026,0.0052152,0.036849,-0.0053452,0.026607,,0.659776,0.0834432
0.041272,1.3738,0.5,8.7627,0.19094,0.0087955,0.63632,1.3738,0.5,8.7627,0.019283,-0.00034506,0.0053872,0.036158,-0.0053648,0.027103,,0.660352,0.0861952
0.041152,1.3821,0.5,8.7627,0.19344,0.0065443,0.62982,1.3821,0.5,8.7627,0.019361,-0.00052961,0.0055127,0.035804,-0.0055104,0.027138,,0.658432,0.0882032
0.040611,1.3903,0.5,8.7627,0.19497,0.0052575,0.62244,1.3903,0.5,8.7627,0.019293,-0.00093444,0.0056384,0.035167,-0.0054114,0.026761,,0.649776,0.0902144
0.039868,1.3986,0.5,8.7627,0.19601,0.004686,0.61545,1.3986,0.5,8.7627,0.019197,-0.0014417,0.0057969,0.034107,-0.0052643,0.026432,,0.637888,0.0927504
0.039107,1.4069,0.5,8.7627,0.19713,0.0042362,0.61008,1.4069,0.5,8.7627,0.019242,-0.0018536,0.0059368,0.032863,-0.0052707,0.02611,,0.625712,0.0949888
0.038363,1.4151,0.5,8.7627,0.1982,0.0040861,0.60482,1.4151,0.5,8.7627,0.019512,-0.0020641,0.0058921,0.031755,-0.0052806,0.02546,,0.613808,0.0942736
0.037722,1.4234,0.5,8.7627,0.19905,0.0050807,0.59863,1.4234,0.5,8.7627,0.019846,-0.0021816,0.0057538,0.030927,-0.005231,0.024672,,0.603552,0.0920608
0.037259,1.4316,0.5,8.7627,0.19952,0.0068645,0.5921,1.4316,0.5,8.7627,0.020102,-0.0022097,0.0057382,0.030259,-0.0050625,0.024158,,0.596144,0.0918112
0.037286,1.4399,0.5,8.7627,0.1997,0.0078401,0.58571,1.4399,0.5,8.7627,0.0203,-0.0020299,0.0059291,0.030195,-0.0047944,0.024076,,0.596576,0.0948656
0.037878,1.4481,0.5,8.7627,0.19986,0.0074876,0.57896,1.4481,0.5,8.7627,0.02054,-0.0017229,0.0063263,0.030633,-0.0048082,0.024582,,0.606048,0.1012208
0.038598,1.4564,0.5,8.7627,0.19985,0.0066565,0.5711,1.4564,0.5,8.7627,0.020907,-0.0015854,0.0067679,0.030656,-0.0051554,0.025633,,0.617568,0.1082864
0.038969,1.4647,0.5,8.7627,0.19948,0.0062071,0.56368,1.4647,0.5,8.7627,0.021401,-0.0016968,0.0069927,0.030112,-0.0054391,0.026425,,0.623504,0.1118832
0.039066,1.4729,0.5,8.7627,0.1989,0.005315,0.55666,1.4729,0.5,8.7627,0.021967,-0.0018573,0.007127,0.02947,-0.0055356,0.026695,,0.625056,0.114032
0.039269,1.4812,0.5,8.7627,0.19844,0.003704,0.5497,1.4812,0.5,8.7627,0.022456,-0.0019743,0.0073623,0.02917,-0.0057557,0.026912,,0.628304,0.1177968
0.039477,1.4894,0.5,8.7627,0.19829,0.0029763,0.54347,1.4894,0.5,8.7627,0.022743,-0.0021835,0.0076075,0.029169,-0.006345,0.027041,,0.631632,0.12172
0.0395,1.4977,0.5,8.7627,0.19817,0.0034228,0.53747,1.4977,0.5,8.7627,0.022905,-0.0024809,0.0078067,0.029051,-0.0070128,0.027044,,0.632,0.1249072
0.039536,1.5059,0.5,8.7627,0.19763,0.0046877,0.53133,1.5059,0.5,8.7627,0.022999,-0.0028685,0.007921,0.029021,-0.0076357,0.027052,,0.632576,0.126736
0.039514,1.5142,0.5,8.7627,0.19625,0.0062308,0.52427,1.5142,0.5,8.7627,0.022982,-0.0034271,0.0078732,0.02897,-0.008179,0.027075,,0.632224,0.1259712
0.039419,1.5224,0.5,8.7627,0.19398,0.0070181,0.51637,1.5224,0.5,8.7627,0.023038,-0.0039165,0.0078763,0.028346,-0.0084047,0.027454,,0.630704,0.1260208
