K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U-ref,K-dim,uw-dim
0.0028395,2.1078,0.5,1.2756,0.016827,-0.0020825,0.97473,2.1078,0.5,1.2756,0.0010044,0.00032413,-0.00090928,0.00066503,-0.0008369,0.0040096,,0.045432,-0.01454848
0.0021256,2.129,0.5,1.2756,0.016006,-0.0041541,0.98512,2.129,0.5,1.2756,0.0008448,0.00017718,-0.0004717,0.00056431,-0.00036456,0.002842,,0.0340096,-0.0075472
0.0014371,2.1511,0.5,1.2756,0.013023,-0.0066951,0.99294,2.1511,0.5,1.2756,0.00063124,6.60E-05,0.0001945,0.00048156,-0.00018852,0.0017613,,0.0229936,0.003112
0.0016888,2.1743,0.5,1.2756,0.0093491,-0.013312,0.99411,2.1743,0.5,1.2756,0.00048931,7.41E-06,8.86E-05,0.00060761,-0.00057283,0.0022806,,0.0270208,0.0014176
0.0021461,2.1984,0.5,1.2756,0.0073988,-0.012367,0.9814,2.1984,0.5,1.2756,0.00043727,3.47E-05,-3.73E-05,0.00085831,-0.00049604,0.0029967,,0.0343376,-0.0005968
0.0020251,2.2237,0.5,1.2756,0.0079923,-0.0055057,0.9702,2.2237,0.5,1.2756,0.00050011,0.00012615,-5.05E-05,0.00093335,-0.00041521,0.0026168,,0.0324016,-0.000808
0.0023966,2.2501,0.5,1.2756,0.011621,-0.0065355,0.95789,2.2501,0.5,1.2756,0.00063101,9.26E-05,0.00030531,0.00074906,-0.00056619,0.0034131,,0.0383456,0.00488496
0.0021572,2.2776,0.5,1.2756,0.017051,-0.011826,0.9637,2.2776,0.5,1.2756,0.00068662,8.64E-05,0.00025664,0.00077535,-0.00033646,0.0028525,,0.0345152,0.00410624
0.0015684,2.3063,0.5,1.2756,0.019835,-0.018285,0.9794,2.3063,0.5,1.2756,0.00075208,8.51E-05,1.87E-05,0.0010342,-0.00017085,0.0013505,,0.0250944,0.0002992
0.0025517,2.3362,0.5,1.2756,0.019058,-0.013306,0.96921,2.3362,0.5,1.2756,0.00093145,0.00020766,0.00061425,0.00089488,0.00016044,0.003277,,0.0408272,0.009828
0.0032495,2.3674,0.5,1.2756,0.015122,-0.016846,0.95866,2.3674,0.5,1.2756,0.0011271,0.00011417,0.0010009,0.0012017,-0.00034439,0.0041701,,0.051992,0.0160144
0.003593,2.3999,0.5,1.2756,0.0097775,-0.011439,0.89042,2.3999,0.5,1.2756,0.0012058,0.00016335,0.0013462,0.0017804,-0.00061629,0.0041997,,0.057488,0.0215392
0.0039894,2.4338,0.5,1.2756,0.0059665,0.0042112,0.81114,2.4338,0.5,1.2756,0.00093896,0.00039033,0.001352,0.0018578,-0.00018579,0.005182,,0.0638304,0.021632
0.003092,2.4691,0.5,1.2756,0.0028549,0.0019232,0.71459,2.4691,0.5,1.2756,0.00035995,0.00016238,0.00060789,0.001562,-0.00024758,0.004262,,0.049472,0.00972624
0.0014003,1.6711,0.5,1.3137,0.018652,0.0071208,0.98617,1.6711,0.5,1.3137,0.00089182,-0.0001687,-0.00013353,0.00082897,-0.00035685,0.0010797,,0.0224048,-0.00213648
0.0013997,1.6793,0.5,1.3137,0.017122,0.0053802,0.98631,1.6793,0.5,1.3137,0.00084842,-0.00021293,-9.61E-05,0.000829,-0.00026489,0.0011221,,0.0223952,-0.0015376
0.0014037,1.6876,0.5,1.3137,0.015734,0.0044306,0.98762,1.6876,0.5,1.3137,0.00080027,-0.00023602,-5.40E-05,0.00083497,-0.00021959,0.0011721,,0.0224592,-0.000864
0.001403,1.6958,0.5,1.3137,0.014811,0.0042545,0.98836,1.6958,0.5,1.3137,0.00074423,-0.00023479,-7.64E-06,0.0008541,-0.00022663,0.0012076,,0.022448,-0.00012224
0.0014041,1.7041,0.5,1.3137,0.014344,0.004745,0.98703,1.7041,0.5,1.3137,0.00068004,-0.00021863,5.08E-05,0.00087362,-0.00025653,0.0012545,,0.0224656,0.0008128
0.0013693,1.7123,0.5,1.3137,0.014063,0.0051796,0.98461,1.7123,0.5,1.3137,0.00062096,-0.0002019,8.73E-05,0.00086352,-0.00026376,0.0012541,,0.0219088,0.0013968
0.0013192,1.7206,0.5,1.3137,0.013638,0.0044043,0.9817,1.7206,0.5,1.3137,0.00058565,-0.00018821,8.39E-05,0.00082845,-0.00024997,0.0012242,,0.0211072,0.0013424
0.0012832,1.7289,0.5,1.3137,0.012845,0.0025545,0.97964,1.7289,0.5,1.3137,0.00057615,-0.00016762,7.33E-05,0.00079941,-0.00021166,0.0011909,,0.0205312,0.0011728
