K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0046076,1.3986,0.5,3.7698,-0.024593,-0.0041416,1.0048,1.3986,0.5,3.7698,0.0028222,-0.00057858,0.0009572,0.0018633,-0.0017641,0.0045297,,0.127634349,0.026515235
0.0046145,1.4069,0.5,3.7698,-0.024507,-0.0011417,1.0048,1.4069,0.5,3.7698,0.0028386,-0.0006495,0.00084132,0.0018775,-0.0016865,0.0045129,,0.127825485,0.023305263
0.0046423,1.4151,0.5,3.7698,-0.023924,0.001621,1.0041,1.4151,0.5,3.7698,0.0027561,-0.0006674,0.00074432,0.0019204,-0.0016921,0.004608,,0.128595568,0.020618283
0.0046949,1.4234,0.5,3.7698,-0.022903,0.0036044,1.0032,1.4234,0.5,3.7698,0.0026047,-0.00060465,0.00065116,0.001951,-0.0017563,0.0048343,,0.130052632,0.018037673
0.004719,1.4316,0.5,3.7698,-0.021434,0.0042456,1.0025,1.4316,0.5,3.7698,0.0024281,-0.00048014,0.00052641,0.0019497,-0.0018319,0.0050603,,0.130720222,0.014581994
0.0046584,1.4399,0.5,3.7698,-0.019468,0.0032197,1.0021,1.4399,0.5,3.7698,0.002276,-0.00034725,0.00034774,0.0018748,-0.0018883,0.0051659,,0.129041551,0.009632687
0.0045853,1.4481,0.5,3.7698,-0.017118,0.00077747,1.0026,1.4481,0.5,3.7698,0.0021856,-0.00027101,0.00014541,0.0017329,-0.0019184,0.0052521,,0.12701662,0.004027978
0.0046086,1.4564,0.5,3.7698,-0.014722,-0.0017759,1.0046,1.4564,0.5,3.7698,0.0021499,-0.00027955,-2.02E-05,0.0016404,-0.0019584,0.0054268,,0.12766205,-0.000558587
0.0047085,1.4647,0.5,3.7698,-0.012641,-0.0028433,1.008,1.4647,0.5,3.7698,0.0021276,-0.0003334,-0.0001282,0.001678,-0.002041,0.0056115,,0.130429363,-0.003551247
0.0047686,1.4729,0.5,3.7698,-0.010924,-0.0021668,1.0126,1.4729,0.5,3.7698,0.0021089,-0.00036454,-0.00022031,0.0017581,-0.0020732,0.0056701,,0.132094183,-0.00610277
0.0047321,1.4812,0.5,3.7698,-0.0093306,-0.00092376,1.0185,1.4812,0.5,3.7698,0.0021259,-0.00034883,-0.00036273,0.0017676,-0.0019391,0.0055706,,0.131083102,-0.010047922
0.0046,1.4894,0.5,3.7698,-0.0076308,3.39E-05,1.0253,1.4894,0.5,3.7698,0.002179,-0.00029175,-0.0005602,0.0016867,-0.0016794,0.0053343,,0.127423823,-0.015518006
