K,X,Y,Z,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.017635,0.73811,0.5,8.9898,0.016332,-0.029426,1.0383,0.73811,0.5,8.9898,0.012025,0.0037175,0.0025025,0.0088747,0.00072241,0.014371,,0.488504155,0.06932133
0.018318,0.74637,0.5,8.9898,0.015056,-0.029754,1.0366,0.74637,0.5,8.9898,0.012628,0.0039353,0.0029506,0.0092145,0.0011789,0.014793,,0.507423823,0.081734072
0.019158,0.75463,0.5,8.9898,0.014143,-0.030478,1.0345,0.75463,0.5,8.9898,0.013131,0.00414,0.0033826,0.0096287,0.0015881,0.015557,,0.530692521,0.093700831
0.020133,0.76288,0.5,8.9898,0.013824,-0.03173,1.031,0.76288,0.5,8.9898,0.013537,0.0044228,0.003741,0.010154,0.001725,0.016575,,0.557700831,0.103628809
0.021317,0.77114,0.5,8.9898,0.013835,-0.032476,1.0269,0.77114,0.5,8.9898,0.014002,0.0048202,0.0040635,0.010921,0.0018366,0.01771,,0.590498615,0.112562327
0.022627,0.7794,0.5,8.9898,0.01363,-0.03334,1.0236,0.7794,0.5,8.9898,0.014683,0.0051866,0.0044227,0.0118,0.0020413,0.018771,,0.626786704,0.122512465
0.023855,0.78765,0.5,8.9898,0.013109,-0.035088,1.0202,0.78765,0.5,8.9898,0.015528,0.0055695,0.0047204,0.012747,0.002292,0.019435,,0.660803324,0.130759003
0.024911,0.79591,0.5,8.9898,0.012527,-0.037313,1.0168,0.79591,0.5,8.9898,0.016473,0.0060406,0.0049439,0.013641,0.0026675,0.019707,,0.690055402,0.136950139
0.02581,0.80416,0.5,8.9898,0.011783,-0.039462,1.0138,0.80416,0.5,8.9898,0.017493,0.0066492,0.0051162,0.014473,0.0030918,0.019654,,0.714958449,0.141722992
0.026838,0.81242,0.5,8.9898,0.010703,-0.040976,1.0104,0.81242,0.5,8.9898,0.018442,0.0072489,0.0051945,0.015427,0.0034078,0.019808,,0.743434903,0.143891967
0.028086,0.82068,0.5,8.9898,0.0095255,-0.041878,1.0058,0.82068,0.5,8.9898,0.019155,0.0075534,0.0052956,0.016703,0.0035907,0.020314,,0.77800554,0.146692521
0.029503,0.82893,0.5,8.9898,0.0087257,-0.043116,1,0.82893,0.5,8.9898,0.019576,0.0076787,0.0055516,0.018245,0.0037481,0.021185,,0.817257618,0.153783934
0.0033995,0.030909,0.5,9.0041,0.0031251,0.018285,0.80326,0.030909,0.5,9.0041,0.0002744,-0.00010795,-0.00036104,0.0016441,1.44E-05,0.0048805,,0.094168975,-0.010001108
0.004725,0.066184,0.5,9.0041,0.005791,0.01426,0.93228,0.066184,0.5,9.0041,0.00071396,-0.00012257,-0.00067488,0.0020186,7.63E-05,0.0067175,,0.130886427,-0.018694737
0.0046257,0.10006,0.5,9.0041,0.0073228,0.0061355,0.97676,0.10006,0.5,9.0041,0.00096573,-2.31E-05,-0.0005375,0.001952,-2.48E-05,0.0063337,,0.128135734,-0.014889197
0.0035659,0.13258,0.5,9.0041,0.0095182,0.00088442,1.0006,0.13258,0.5,9.0041,0.0010026,3.05E-05,-0.00029483,0.0017434,-0.00019416,0.0043858,,0.098778393,-0.008167036
0.003566,0.16379,0.5,9.0041,0.012377,-0.006375,1.0152,0.16379,0.5,9.0041,0.0010357,6.55E-05,-0.00033771,0.0014672,-0.00011474,0.0046291,,0.098781163,-0.009354848
0.0036299,0.19372,0.5,9.0041,0.014024,-0.010491,1.0325,0.19372,0.5,9.0041,0.0012106,0.00012722,-0.00040265,0.0013254,-0.00015737,0.0047237,,0.100551247,-0.01115374
0.0032308,0.22242,0.5,9.0041,0.012817,-0.012396,1.0544,0.22242,0.5,9.0041,0.0014604,0.00027207,-0.00035736,0.001438,-0.00035841,0.0035633,,0.089495845,-0.009899169
0.0031231,0.24993,0.5,9.0041,0.009545,-0.014283,1.0643,0.24993,0.5,9.0041,0.0016516,0.00042141,-0.00036219,0.0015942,-0.00055645,0.0030004,,0.086512465,-0.010032964
0.0030978,0.27629,0.5,9.0041,0.0064456,-0.014719,1.07,0.27629,0.5,9.0041,0.0017702,0.00045379,-0.00039975,0.0016084,-0.00066108,0.0028171,,0.085811634,-0.011073407
0.0032333,0.30154,0.5,9.0041,0.0040956,-0.016267,1.0705,0.30154,0.5,9.0041,0.0019403,0.00047274,-0.00045517,0.0015926,-0.00079085,0.0029338,,0.089565097,-0.012608587
0.003409,0.32572,0.5,9.0041,0.0026427,-0.016838,1.069,0.32572,0.5,9.0041,0.0022251,0.00043835,-0.00037374,0.0016154,-0.00084417,0.0029774,,0.094432133,-0.010352909
0.0036597,0.34887,0.5,9.0041,0.0020212,-0.015338,1.0692,0.34887,0.5,9.0041,0.0025338,0.0003876,-0.00020589,0.0017235,-0.00082008,0.0030622,,0.101376731,-0.005703324
0.0040654,0.37102,0.5,9.0041,0.0016016,-0.013434,1.0699,0.37102,0.5,9.0041,0.0028008,0.00039197,-0.0001748,0.0019401,-0.0010181,0.0033899,,0.112614958,-0.004842105
0.0044306,0.39221,0.5,9.0041,0.0013239,-0.012503,1.0689,0.39221,0.5,9.0041,0.0030063,0.00037922,-0.00025876,0.0022711,-0.0011964,0.0035838,,0.122731302,-0.007167867
0.0047071,0.41248,0.5,9.0041,0.0015123,-0.012499,1.0676,0.41248,0.5,9.0041,0.003132,0.00038713,-0.00033129,0.0024788,-0.0013113,0.0038034,,0.130390582,-0.009177008
0.0048814,0.43187,0.5,9.0041,0.0023915,-0.012747,1.0651,0.43187,0.5,9.0041,0.0031901,0.00043553,-0.00029193,0.0025391,-0.0012591,0.0040335,,0.135218837,-0.008086704
0.0051928,0.4504,0.5,9.0041,0.0038033,-0.013115,1.0629,0.4504,0.5,9.0041,0.0032063,0.00045242,-0.00029423,0.0027347,-0.0012281,0.0044445,,0.143844875,-0.008150416
0.0055161,0.46812,0.5,9.0041,0.0051488,-0.012553,1.0597,0.46812,0.5,9.0041,0.0032255,0.00039862,-0.00026025,0.0029694,-0.0013268,0.0048372,,0.152800554,-0.007209141
0.0057495,0.48504,0.5,9.0041,0.0060176,-0.011826,1.0547,0.48504,0.5,9.0041,0.0033033,0.0003362,-0.00011113,0.0031566,-0.0014211,0.0050391,,0.159265928,-0.003078393
0.006163,0.50122,0.5,9.0041,0.0063781,-0.011323,1.0528,0.50122,0.5,9.0041,0.0034292,0.00035934,2.92E-05,0.0033701,-0.0015152,0.0055267,,0.170720222,0.000808864
0.00665,0.51667,0.5,9.0041,0.0064661,-0.011113,1.0515,0.51667,0.5,9.0041,0.0035527,0.00047649,9.29E-05,0.0037094,-0.0016267,0.0060379,,0.184210526,0.002573407
0.0072855,0.53142,0.5,9.0041,0.0065846,-0.011263,1.0493,0.53142,0.5,9.0041,0.0037172,0.00060788,0.00014925,0.0041932,-0.0018102,0.0066606,,0.201814404,0.004134349
0.0079235,0.54551,0.5,9.0041,0.0063956,-0.011428,1.0477,0.54551,0.5,9.0041,0.0040007,0.0006965,0.00024069,0.0045679,-0.0019948,0.0072785,,0.219487535,0.006667313
0.0084908,0.55896,0.5,9.0041,0.0058146,-0.011678,1.0472,0.55896,0.5,9.0041,0.0043903,0.00073457,0.00038935,0.0048389,-0.0021991,0.0077523,,0.235202216,0.010785319
0.0089694,0.5718,0.5,9.0041,0.0059071,-0.011914,1.048,0.5718,0.5,9.0041,0.0047754,0.00079228,0.00047687,0.0051282,-0.0024555,0.0080351,,0.248459834,0.013209695
0.009369,0.58405,0.5,9.0041,0.0071323,-0.013072,1.0504,0.58405,0.5,9.0041,0.0050585,0.00094081,0.00036912,0.0053854,-0.0025558,0.0082942,,0.259529086,0.010224931
0.0096624,0.59575,0.5,9.0041,0.0088009,-0.015395,1.0527,0.59575,0.5,9.0041,0.0052533,0.0010854,0.00025105,0.0055313,-0.0024622,0.0085402,,0.26765651,0.006954294
0.0099735,0.6069,0.5,9.0041,0.010278,-0.017588,1.0539,0.6069,0.5,9.0041,0.0054938,0.001165,0.0001789,0.0055971,-0.0024492,0.0088561,,0.276274238,0.004955679
0.010492,0.61755,0.5,9.0041,0.011401,-0.019667,1.0548,0.61755,0.5,9.0041,0.0059337,0.0013289,6.85E-05,0.0057308,-0.0023853,0.0093203,,0.290637119,0.001897507
0.011074,0.6277,0.5,9.0041,0.012459,-0.021737,1.0543,0.6277,0.5,9.0041,0.0064903,0.0015844,8.71E-05,0.0059527,-0.0020572,0.0097049,,0.306759003,0.002412742
0.011608,0.63738,0.5,9.0041,0.013592,-0.023727,1.0527,0.63738,0.5,9.0041,0.006988,0.0018657,0.0003102,0.0062689,-0.0016846,0.0099598,,0.321551247,0.008592798
0.012052,0.64661,0.5,9.0041,0.014419,-0.025194,1.0527,0.64661,0.5,9.0041,0.0074784,0.0021148,0.00044611,0.0065707,-0.0015079,0.010054,,0.333850416,0.012357618
0.012426,0.65542,0.5,9.0041,0.014738,-0.025627,1.0528,0.65542,0.5,9.0041,0.008032,0.0022846,0.00046293,0.0067403,-0.0013978,0.010079,,0.344210526,0.012823546
0.012744,0.66381,0.5,9.0041,0.014854,-0.025675,1.0521,0.66381,0.5,9.0041,0.0085994,0.0023593,0.00052851,0.0067938,-0.0013009,0.010096,,0.353019391,0.014640166
0.013072,0.67207,0.5,9.0041,0.015176,-0.025596,1.0515,0.67207,0.5,9.0041,0.0090897,0.002324,0.00066732,0.0068013,-0.0012592,0.010252,,0.362105263,0.018485319
0.013533,0.68032,0.5,9.0041,0.015799,-0.025215,1.0507,0.68032,0.5,9.0041,0.0094296,0.0022491,0.00093301,0.0069213,-0.0011646,0.010715,,0.374875346,0.025845152
0.014035,0.68858,0.5,9.0041,0.016467,-0.024289,1.0492,0.68858,0.5,9.0041,0.0096604,0.0021883,0.0011932,0.0070995,-0.00099908,0.011311,,0.388781163,0.033052632
0.014594,0.69683,0.5,9.0041,0.016987,-0.023436,1.047,0.69683,0.5,9.0041,0.0098751,0.002182,0.00135,0.0072909,-0.00083553,0.012022,,0.404265928,0.037396122
0.015256,0.70509,0.5,9.0041,0.017311,-0.023516,1.045,0.70509,0.5,9.0041,0.010146,0.0023184,0.0015012,0.007609,-0.00064364,0.012758,,0.422603878,0.041584488
0.015959,0.71335,0.5,9.0041,0.017429,-0.024774,1.0434,0.71335,0.5,9.0041,0.010527,0.0026574,0.0017058,0.0080272,-0.00038139,0.013364,,0.442077562,0.047252078
0.016612,0.7216,0.5,9.0041,0.017309,-0.02673,1.0416,0.7216,0.5,9.0041,0.011029,0.0031052,0.0019386,0.0084343,-7.40E-05,0.01376,,0.460166205,0.053700831
0.017124,0.72986,0.5,9.0041,0.016763,-0.028156,1.0397,0.72986,0.5,9.0041,0.011635,0.0034864,0.0021979,0.0086973,0.00027058,0.013916,,0.47434903,0.060883657
0.0177,0.73811,0.5,9.0041,0.015764,-0.028987,1.0377,0.73811,0.5,9.0041,0.012249,0.0037361,0.0025864,0.0089035,0.00066218,0.014247,,0.490304709,0.071645429
0.018419,0.74637,0.5,9.0041,0.014646,-0.029388,1.0357,0.74637,0.5,9.0041,0.012781,0.0039368,0.0030268,0.0092277,0.0011212,0.014828,,0.510221607,0.083844875
0.019289,0.75463,0.5,9.0041,0.013857,-0.030169,1.0335,0.75463,0.5,9.0041,0.013232,0.0041482,0.0034257,0.0096393,0.0015241,0.015706,,0.53432133,0.094894737
0.020307,0.76288,0.5,9.0041,0.013584,-0.031509,1.03,0.76288,0.5,9.0041,0.013638,0.0044325,0.0037697,0.010189,0.0016988,0.016786,,0.562520776,0.104423823
0.02154,0.77114,0.5,9.0041,0.013515,-0.032263,1.026,0.77114,0.5,9.0041,0.014144,0.0048147,0.0040613,0.010989,0.001821,0.017946,,0.5966759,0.112501385
0.022866,0.7794,0.5,9.0041,0.013206,-0.033069,1.0229,0.7794,0.5,9.0041,0.014868,0.0052187,0.0043662,0.011936,0.0019989,0.018929,,0.633407202,0.120947368
0.024037,0.78765,0.5,9.0041,0.012671,-0.034822,1.0198,0.78765,0.5,9.0041,0.015741,0.0056729,0.0046633,0.012879,0.002244,0.019454,,0.665844875,0.129177285
0.024986,0.79591,0.5,9.0041,0.012118,-0.037151,1.0165,0.79591,0.5,9.0041,0.016669,0.0061925,0.0048862,0.013673,0.0026322,0.019629,,0.692132964,0.135351801
0.025744,0.80416,0.5,9.0041,0.011457,-0.039405,1.0137,0.80416,0.5,9.0041,0.017573,0.0067295,0.0050185,0.01441,0.0030394,0.019506,,0.713130194,0.13901662
0.026694,0.81242,0.5,9.0041,0.010564,-0.040613,1.0103,0.81242,0.5,9.0041,0.018365,0.0071397,0.0051358,0.015273,0.003301,0.01975,,0.739445983,0.142265928
0.02795,0.82068,0.5,9.0041,0.0096118,-0.041128,1.0054,0.82068,0.5,9.0041,0.018971,0.0072919,0.0053278,0.016524,0.0034316,0.020405,,0.774238227,0.147584488
0.029365,0.82893,0.5,9.0041,0.0088788,-0.042443,0.9994,0.82893,0.5,9.0041,0.019378,0.007404,0.0056365,0.018108,0.003588,0.021244,,0.813434903,0.156135734
0.0034076,0.030909,0.5,9.0185,0.0031083,0.018289,0.80289,0.030909,0.5,9.0185,0.00027572,-0.00010994,-0.00036083,0.0016424,9.38E-06,0.0048972,,0.094393352,-0.009995291
0.0047326,0.066184,0.5,9.0185,0.0057694,0.014233,0.93196,0.066184,0.5,9.0185,0.000718,-0.00012406,-0.0006747,0.0020156,7.16E-05,0.0067316,,0.131096953,-0.018689751
0.0046318,0.10006,0.5,9.0185,0.0073187,0.0060729,0.97656,0.10006,0.5,9.0185,0.00097073,-2.23E-05,-0.0005386,0.0019477,-2.43E-05,0.0063452,,0.128304709,-0.014919668
0.0035703,0.13258,0.5,9.0185,0.0095233,0.00082702,1.0005,0.13258,0.5,9.0185,0.0010039,2.97E-05,-0.00029532,0.0017416,-0.00018988,0.0043952,,0.098900277,-0.008180609
0.0035637,0.16379,0.5,9.0185,0.012362,-0.0064333,1.0152,0.16379,0.5,9.0185,0.0010351,6.18E-05,-0.0003382,0.0014696,-0.00010918,0.0046227,,0.098717452,-0.009368421
0.0036325,0.19372,0.5,9.0185,0.013991,-0.010549,1.0323,0.19372,0.5,9.0185,0.0012113,0.00012386,-0.00040525,0.0013293,-0.00015026,0.0047246,,0.100623269,-0.011225762
0.003237,0.22242,0.5,9.0185,0.012807,-0.012431,1.0543,0.22242,0.5,9.0185,0.0014609,0.00027155,-0.00035759,0.001441,-0.00035334,0.0035721,,0.08966759,-0.00990554
0.0031248,0.24993,0.5,9.0185,0.0095642,-0.014296,1.0642,0.24993,0.5,9.0185,0.0016538,0.00041896,-0.00035635,0.0015908,-0.00055367,0.0030049,,0.086559557,-0.009871191
0.0030977,0.27629,0.5,9.0185,0.0064669,-0.014723,1.0699,0.27629,0.5,9.0185,0.0017754,0.00045029,-0.00039188,0.001599,-0.00065845,0.002821,,0.085808864,-0.010855402
0.0032302,0.30154,0.5,9.0185,0.004102,-0.016258,1.0705,0.30154,0.5,9.0185,0.0019473,0.00047134,-0.00044849,0.0015853,-0.00078558,0.0029278,,0.089479224,-0.012423546
0.0034085,0.32572,0.5,9.0185,0.0026417,-0.016819,1.0689,0.32572,0.5,9.0185,0.0022335,0.00043526,-0.00036899,0.0016115,-0.00084014,0.0029719,,0.094418283,-0.01022133
0.0036649,0.34887,0.5,9.0185,0.0020315,-0.015334,1.0691,0.34887,0.5,9.0185,0.0025424,0.00038378,-0.00020781,0.0017199,-0.00081957,0.0030676,,0.101520776,-0.00575651
0.004074,0.37102,0.5,9.0185,0.001625,-0.013421,1.0698,0.37102,0.5,9.0185,0.0028105,0.0003908,-0.0001784,0.0019371,-0.0010185,0.0034004,,0.112853186,-0.004941828
0.0044417,0.39221,0.5,9.0185,0.00134,-0.012479,1.0688,0.39221,0.5,9.0185,0.0030163,0.00038084,-0.00025786,0.0022704,-0.0011982,0.0035966,,0.123038781,-0.007142936
0.0047143,0.41248,0.5,9.0185,0.0015058,-0.0125,1.0675,0.41248,0.5,9.0185,0.0031354,0.00038859,-0.00032819,0.0024788,-0.0013101,0.0038146,,0.130590028,-0.009091136
0.0048896,0.43187,0.5,9.0185,0.0023757,-0.012756,1.065,0.43187,0.5,9.0185,0.0031893,0.00044015,-0.0002939,0.0025418,-0.0012599,0.0040481,,0.135445983,-0.008141274
0.0052036,0.4504,0.5,9.0185,0.0037987,-0.013122,1.0629,0.4504,0.5,9.0185,0.0032112,0.00046098,-0.00029887,0.0027386,-0.0012335,0.0044574,,0.144144044,-0.008278947
0.0055328,0.46812,0.5,9.0185,0.0051498,-0.012587,1.0597,0.46812,0.5,9.0185,0.0032372,0.0004046,-0.00025513,0.002972,-0.0013343,0.0048564,,0.153263158,-0.007067313
0.0057773,0.48504,0.5,9.0185,0.006003,-0.011921,1.0546,0.48504,0.5,9.0185,0.0033185,0.00034113,-0.00010849,0.0031627,-0.0014321,0.0050733,,0.160036011,-0.003005263
0.0061866,0.50122,0.5,9.0185,0.0063518,-0.011451,1.0527,0.50122,0.5,9.0185,0.0034438,0.00036922,2.38E-05,0.0033773,-0.0015181,0.0055521,,0.171373961,0.00065928
0.0066668,0.51667,0.5,9.0185,0.0064468,-0.011239,1.0514,0.51667,0.5,9.0185,0.0035626,0.00048935,9.51E-05,0.0037278,-0.0016207,0.0060432,,0.1846759,0.002634349
0.0072978,0.53142,0.5,9.0185,0.0065469,-0.011402,1.0492,0.53142,0.5,9.0185,0.0037255,0.0006226,0.00016108,0.0042262,-0.0017971,0.0066439,,0.202155125,0.00446205
0.0079305,0.54551,0.5,9.0185,0.0062845,-0.011585,1.0476,0.54551,0.5,9.0185,0.0040255,0.0007131,0.00025956,0.0045819,-0.0019718,0.0072536,,0.21968144,0.007190028
0.0084974,0.55896,0.5,9.0185,0.0056445,-0.011823,1.047,0.55896,0.5,9.0185,0.0044378,0.00074991,0.00040842,0.0048284,-0.0021709,0.0077286,,0.235385042,0.011313573
0.0089961,0.5718,0.5,9.0185,0.0057435,-0.012033,1.0479,0.5718,0.5,9.0185,0.004825,0.00082462,0.00048439,0.0051412,-0.0024328,0.008026,,0.249199446,0.013418006
0.0094062,0.58405,0.5,9.0185,0.0069852,-0.013147,1.0503,0.58405,0.5,9.0185,0.005099,0.00099187,0.00037017,0.0054279,-0.0025448,0.0082855,,0.260559557,0.010254017
0.0096859,0.59575,0.5,9.0185,0.0086221,-0.015354,1.0525,0.59575,0.5,9.0185,0.0053002,0.0011161,0.00026335,0.0055335,-0.0024573,0.0085382,,0.268307479,0.007295014
0.010018,0.6069,0.5,9.0185,0.0099974,-0.017527,1.0537,0.6069,0.5,9.0185,0.0055802,0.0011865,0.00017544,0.0055768,-0.0024421,0.0088796,,0.277506925,0.004859834
0.010569,0.61755,0.5,9.0185,0.01106,-0.019733,1.0546,0.61755,0.5,9.0185,0.0060418,0.0013962,6.43E-05,0.0057648,-0.0023488,0.009331,,0.292770083,0.001781163
0.01114,0.6277,0.5,9.0185,0.012213,-0.021913,1.0538,0.6277,0.5,9.0185,0.0065363,0.001705,0.0001483,0.0060625,-0.001988,0.0096814,,0.308587258,0.004108033
0.011635,0.63738,0.5,9.0185,0.013439,-0.023875,1.0523,0.63738,0.5,9.0185,0.0069737,0.0019718,0.00036854,0.0063949,-0.0016408,0.0099023,,0.322299169,0.010208864
0.012037,0.64661,0.5,9.0185,0.014245,-0.025157,1.0525,0.64661,0.5,9.0185,0.0074762,0.0021654,0.00045581,0.006641,-0.0014721,0.0099576,,0.333434903,0.012626316
0.012402,0.65542,0.5,9.0185,0.014519,-0.025394,1.0526,0.65542,0.5,9.0185,0.0080605,0.0022972,0.00047594,0.0067559,-0.0013311,0.0099877,,0.343545706,0.013183934
0.012738,0.66381,0.5,9.0185,0.014638,-0.025326,1.0518,0.66381,0.5,9.0185,0.0086393,0.0023401,0.00054169,0.006776,-0.0012746,0.010061,,0.352853186,0.015005263
0.013124,0.67207,0.5,9.0185,0.015008,-0.025332,1.051,0.67207,0.5,9.0185,0.0091104,0.0022964,0.00070605,0.0068442,-0.001263,0.010293,,0.363545706,0.019558172
0.013619,0.68032,0.5,9.0185,0.015665,-0.025172,1.0502,0.68032,0.5,9.0185,0.0094299,0.0022316,0.0010112,0.0070327,-0.0011446,0.010775,,0.377257618,0.02801108
0.014099,0.68858,0.5,9.0185,0.016325,-0.024343,1.0489,0.68858,0.5,9.0185,0.0096731,0.0021763,0.0012771,0.0072009,-0.00097906,0.011325,,0.390554017,0.035376731
0.014683,0.69683,0.5,9.0185,0.016822,-0.023507,1.0468,0.69683,0.5,9.0185,0.0099208,0.0022116,0.0014256,0.0074152,-0.00084514,0.01203,,0.406731302,0.039490305
0.015384,0.70509,0.5,9.0185,0.01708,-0.023637,1.0447,0.70509,0.5,9.0185,0.010241,0.00242,0.0015506,0.0077653,-0.00066191,0.012761,,0.426149584,0.042952909
0.016091,0.71335,0.5,9.0185,0.017049,-0.024912,1.0431,0.71335,0.5,9.0185,0.010695,0.0028105,0.0017417,0.0081751,-0.00038857,0.013312,,0.445734072,0.048246537
0.0167,0.7216,0.5,9.0185,0.016765,-0.026656,1.0413,0.7216,0.5,9.0185,0.011267,0.0032377,0.0019789,0.0085276,-0.00011686,0.013605,,0.462603878,0.054817175
0.017183,0.72986,0.5,9.0185,0.016187,-0.027771,1.0392,0.72986,0.5,9.0185,0.011878,0.0035477,0.002256,0.0087366,0.00019966,0.013752,,0.47598338,0.062493075
0.017803,0.73811,0.5,9.0185,0.015303,-0.02854,1.0369,0.73811,0.5,9.0185,0.012427,0.0037446,0.0026705,0.0089251,0.00060483,0.014254,,0.493157895,0.073975069
0.018545,0.74637,0.5,9.0185,0.014309,-0.029056,1.0348,0.74637,0.5,9.0185,0.012895,0.0039124,0.0030997,0.0092242,0.0010557,0.014972,,0.513711911,0.085864266
0.01944,0.75463,0.5,9.0185,0.013608,-0.029914,1.0325,0.75463,0.5,9.0185,0.013319,0.0041491,0.0034674,0.0096586,0.0014679,0.015902,,0.538504155,0.096049861
0.020518,0.76288,0.5,9.0185,0.013348,-0.031285,1.0291,0.76288,0.5,9.0185,0.013743,0.0044626,0.0037913,0.010271,0.0016869,0.017022,,0.568365651,0.105022161
0.021783,0.77114,0.5,9.0185,0.013172,-0.032065,1.0252,0.77114,0.5,9.0185,0.014293,0.004835,0.0040462,0.011112,0.0017922,0.018161,,0.603407202,0.112083102
0.023041,0.7794,0.5,9.0185,0.01278,-0.032892,1.0224,0.7794,0.5,9.0185,0.015045,0.0052798,0.004296,0.012059,0.0019323,0.018978,,0.638254848,0.11900277
0.024083,0.78765,0.5,9.0185,0.012285,-0.034618,1.0195,0.78765,0.5,9.0185,0.015913,0.0058049,0.0045886,0.012926,0.0022248,0.019328,,0.667119114,0.127108033
0.024936,0.79591,0.5,9.0185,0.011827,-0.036878,1.0163,0.79591,0.5,9.0185,0.016755,0.0062985,0.0048102,0.013636,0.0026281,0.01948,,0.690747922,0.133246537
0.025634,0.80416,0.5,9.0185,0.011276,-0.039013,1.0135,0.80416,0.5,9.0185,0.017516,0.006675,0.0049463,0.014298,0.0029563,0.019454,,0.710083102,0.13701662
0.026582,0.81242,0.5,9.0185,0.01052,-0.039987,1.01,0.81242,0.5,9.0185,0.018219,0.0069312,0.0051508,0.015101,0.003179,0.019843,,0.73634349,0.14268144
0.027864,0.82068,0.5,9.0185,0.009676,-0.040354,1.0049,0.82068,0.5,9.0185,0.018823,0.0070575,0.0054193,0.016388,0.0032657,0.020518,,0.771855956,0.150119114
0.02925,0.82893,0.5,9.0185,0.0088499,-0.041848,0.99887,0.82893,0.5,9.0185,0.019298,0.0072757,0.0057692,0.018061,0.0034159,0.021141,,0.810249307,0.159811634
0.0034156,0.030909,0.5,9.0329,0.003093,0.018301,0.80254,0.030909,0.5,9.0329,0.00027734,-0.00011219,-0.00035853,0.0016419,4.83E-06,0.0049119,,0.094614958,-0.009931579
0.0047401,0.066184,0.5,9.0329,0.0057528,0.014212,0.93165,0.066184,0.5,9.0329,0.00072136,-0.00012593,-0.00067294,0.0020151,6.68E-05,0.0067437,,0.131304709,-0.018640997
0.0046368,0.10006,0.5,9.0329,0.0073217,0.0060111,0.97636,0.10006,0.5,9.0329,0.00097286,-2.15E-05,-0.0005394,0.0019439,-2.41E-05,0.0063569,,0.128443213,-0.014941828
0.0035742,0.13258,0.5,9.0329,0.0095332,0.0007676,1.0004,0.13258,0.5,9.0329,0.0010037,2.96E-05,-0.00029372,0.0017382,-0.00018353,0.0044065,,0.09900831,-0.008136288
0.0035609,0.16379,0.5,9.0329,0.012348,-0.0064918,1.0152,0.16379,0.5,9.0329,0.0010355,5.94E-05,-0.00033475,0.0014697,-0.00010207,0.0046165,,0.098639889,-0.009272853
0.0036339,0.19372,0.5,9.0329,0.013963,-0.010609,1.0322,0.19372,0.5,9.0329,0.0012133,0.00012149,-0.0004049,0.0013301,-0.00014543,0.0047245,,0.10066205,-0.011216066
0.0032442,0.22242,0.5,9.0329,0.012807,-0.012467,1.0541,0.22242,0.5,9.0329,0.0014647,0.00027176,-0.00035819,0.0014434,-0.00035079,0.0035803,,0.089867036,-0.009922161
0.0031297,0.24993,0.5,9.0329,0.0095912,-0.014311,1.0641,0.24993,0.5,9.0329,0.0016611,0.00041821,-0.00035227,0.00159,-0.00055154,0.0030084,,0.086695291,-0.009758172
0.0031032,0.27629,0.5,9.0329,0.0064884,-0.014727,1.0698,0.27629,0.5,9.0329,0.0017852,0.0004482,-0.00038482,0.0015959,-0.0006567,0.0028253,,0.085961219,-0.010659834
0.0032322,0.30154,0.5,9.0329,0.0041083,-0.016244,1.0704,0.30154,0.5,9.0329,0.0019562,0.00046929,-0.00044218,0.0015857,-0.00078277,0.0029226,,0.089534626,-0.012248753
0.0034097,0.32572,0.5,9.0329,0.0026454,-0.016795,1.0688,0.32572,0.5,9.0329,0.0022377,0.00043244,-0.00036508,0.0016161,-0.00083927,0.0029656,,0.094451524,-0.010113019
0.0036706,0.34887,0.5,9.0329,0.0020472,-0.015327,1.0689,0.34887,0.5,9.0329,0.0025431,0.00038083,-0.00021132,0.0017248,-0.00082073,0.0030732,,0.10167867,-0.00585374
0.0040841,0.37102,0.5,9.0329,0.0016546,-0.013407,1.0697,0.37102,0.5,9.0329,0.0028136,0.00038942,-0.00018439,0.0019417,-0.0010207,0.003413,,0.113132964,-0.005107756
0.0044524,0.39221,0.5,9.0329,0.0013674,-0.012453,1.0687,0.39221,0.5,9.0329,0.0030209,0.00038472,-0.0002594,0.0022751,-0.0012019,0.0036089,,0.12333518,-0.007185596
0.0047192,0.41248,0.5,9.0329,0.0015139,-0.012498,1.0675,0.41248,0.5,9.0329,0.0031345,0.00039373,-0.00032606,0.0024798,-0.0013065,0.003824,,0.130725762,-0.009032133
0.0048937,0.43187,0.5,9.0329,0.002366,-0.012759,1.065,0.43187,0.5,9.0329,0.0031832,0.00044495,-0.00029283,0.0025416,-0.0012579,0.0040625,,0.135559557,-0.008111634
0.005208,0.4504,0.5,9.0329,0.0037859,-0.013124,1.0628,0.4504,0.5,9.0329,0.0032066,0.00046684,-0.00029567,0.0027398,-0.0012374,0.0044697,,0.144265928,-0.008190305
0.0055451,0.46812,0.5,9.0329,0.005137,-0.012616,1.0596,0.46812,0.5,9.0329,0.0032386,0.000409,-0.00024202,0.0029749,-0.0013389,0.0048767,,0.153603878,-0.006704155
0.0058021,0.48504,0.5,9.0329,0.0059777,-0.01201,1.0545,0.48504,0.5,9.0329,0.0033257,0.00034569,-0.00010066,0.0031691,-0.0014404,0.0051094,,0.160722992,-0.002788366
0.006207,0.50122,0.5,9.0329,0.0063237,-0.011575,1.0527,0.50122,0.5,9.0329,0.0034523,0.00037871,2.25E-05,0.0033846,-0.0015187,0.0055771,,0.171939058,0.000623269
