K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0035789,0.63738,0.5,3.8173,-0.0031252,0.0074886,1.0323,0.63738,0.5,3.8173,0.0027965,0.00060031,-0.0012452,0.0012347,-0.00095667,0.0031266,,0.099138504,-0.034493075
0.003414,0.64661,0.5,3.8173,-0.0037229,0.0041682,1.0412,0.64661,0.5,3.8173,0.002788,0.00053379,-0.0010221,0.0010542,-0.00080251,0.0029859,,0.094570637,-0.028313019
0.0033437,0.65542,0.5,3.8173,-0.0048641,0.00199,1.0483,0.65542,0.5,3.8173,0.0027006,0.00043463,-0.0007437,0.00097252,-0.00077022,0.0030144,,0.092623269,-0.020601108
0.0033077,0.66381,0.5,3.8173,-0.0057756,0.00032125,1.054,0.66381,0.5,3.8173,0.0025787,0.0002952,-0.00044713,0.00097569,-0.00084226,0.0030611,,0.091626039,-0.012385873
0.0032723,0.67207,0.5,3.8173,-0.0060387,-0.0013476,1.0584,0.67207,0.5,3.8173,0.0024697,0.00010879,-0.00012973,0.001054,-0.00091428,0.0030209,,0.090645429,-0.003593629
0.0031892,0.68032,0.5,3.8173,-0.005758,-0.002877,1.0618,0.68032,0.5,3.8173,0.0023631,-9.23E-05,0.00014702,0.0011905,-0.00088047,0.0028248,,0.08834349,0.004072576
0.0030846,0.68858,0.5,3.8173,-0.0052364,-0.0041651,1.0643,0.68858,0.5,3.8173,0.0022415,-0.00025076,0.00032682,0.0013329,-0.00073505,0.0025949,,0.085445983,0.009053186
0.00306,0.69683,0.5,3.8173,-0.0046807,-0.0053148,1.0661,0.69683,0.5,3.8173,0.0021184,-0.00032225,0.00039609,0.0014051,-0.0005954,0.0025965,,0.084764543,0.010972022
0.0031741,0.70509,0.5,3.8173,-0.0041478,-0.0060677,1.0669,0.70509,0.5,3.8173,0.0020084,-0.00032085,0.00040645,0.0013868,-0.00055558,0.0029531,,0.087925208,0.011259003
0.0033889,0.71335,0.5,3.8173,-0.0035128,-0.0064181,1.0666,0.71335,0.5,3.8173,0.0019103,-0.00030838,0.0004619,0.0013398,-0.00059928,0.0035276,,0.093875346,0.012795014
0.0036292,0.7216,0.5,3.8173,-0.0025143,-0.0064677,1.0667,0.7216,0.5,3.8173,0.001827,-0.00033612,0.00060578,0.0013219,-0.00066798,0.0041094,,0.100531856,0.016780609
0.0038703,0.72986,0.5,3.8173,-0.0010052,-0.0065288,1.0676,0.72986,0.5,3.8173,0.0017716,-0.00039557,0.00078321,0.0013593,-0.00076203,0.0046097,,0.107210526,0.021695568
0.0041405,0.73811,0.5,3.8173,0.00093299,-0.0072698,1.0689,0.73811,0.5,3.8173,0.0017518,-0.00044906,0.00093634,0.0014354,-0.00094354,0.0050938,,0.114695291,0.025937396
0.0044181,0.74637,0.5,3.8173,0.0030534,-0.0092276,1.0698,0.74637,0.5,3.8173,0.0017542,-0.00048452,0.0010574,0.0015055,-0.0012235,0.0055765,,0.122385042,0.029290859
0.0046135,0.75463,0.5,3.8173,0.0050698,-0.0122,1.0703,0.75463,0.5,3.8173,0.0017499,-0.00050382,0.0011377,0.0015589,-0.0015287,0.0059183,,0.127797784,0.031515235
0.0047003,0.76288,0.5,3.8173,0.0068198,-0.015463,1.0701,0.76288,0.5,3.8173,0.001717,-0.00049693,0.0011529,0.0016176,-0.0017982,0.006066,,0.130202216,0.031936288
