K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0026854,1.8197,0.5,3.8173,0.0026744,0.0013651,1.0499,1.8197,0.5,3.8173,0.0011153,-0.00033371,9.10E-05,0.0021106,-0.00085022,0.0021449,,0.074387812,0.002520942
0.0026582,1.8279,0.5,3.8173,0.0022832,0.00093861,1.0537,1.8279,0.5,3.8173,0.001033,-0.00037133,0.00013325,0.0021136,-0.00088451,0.0021698,,0.073634349,0.003691136
0.0027001,1.8362,0.5,3.8173,0.0020352,0.00015166,1.0569,1.8362,0.5,3.8173,0.00096091,-0.00043638,0.00021854,0.0021766,-0.00099441,0.0022627,,0.074795014,0.00605374
0.0028349,1.8446,0.5,3.8173,0.0021022,-0.0011041,1.0589,1.8446,0.5,3.8173,0.00091477,-0.0005264,0.00036302,0.0022862,-0.0011983,0.0024689,,0.078529086,0.010055956
0.0030742,1.8534,0.5,3.8173,0.0025405,-0.0030806,1.0593,1.8534,0.5,3.8173,0.0008986,-0.00063321,0.00058062,0.0023709,-0.001534,0.0028789,,0.085157895,0.016083657
0.0033369,1.8626,0.5,3.8173,0.0031904,-0.0055293,1.0575,1.8626,0.5,3.8173,0.0009139,-0.0007329,0.00081649,0.0023933,-0.0018781,0.0033666,,0.092434903,0.022617452
0.0035404,1.8723,0.5,3.8173,0.0037784,-0.0080127,1.0534,1.8723,0.5,3.8173,0.00097663,-0.00081772,0.0010045,0.0024216,-0.002053,0.0036825,,0.098072022,0.027825485
0.0037081,1.8824,0.5,3.8173,0.0042462,-0.011276,1.047,1.8824,0.5,3.8173,0.0011127,-0.00093194,0.0012049,0.0025358,-0.0021198,0.0037677,,0.102717452,0.033376731
0.0040429,1.8931,0.5,3.8173,0.0045531,-0.015022,1.0397,1.8931,0.5,3.8173,0.0013322,-0.0010956,0.0015237,0.0027821,-0.0022713,0.0039715,,0.11199169,0.042207756
0.0045513,1.9042,0.5,3.8173,0.0040507,-0.018009,1.0358,1.9042,0.5,3.8173,0.0016185,-0.001293,0.0018952,0.003163,-0.0025241,0.0043212,,0.126074792,0.052498615
0.0050239,1.9159,0.5,3.8173,0.0021211,-0.020237,1.0346,1.9159,0.5,3.8173,0.0019525,-0.0014426,0.0021957,0.003459,-0.0027908,0.0046362,,0.139166205,0.060822715
0.0053932,1.9282,0.5,3.8173,-0.0007028,-0.020078,1.0285,1.9282,0.5,3.8173,0.0022987,-0.0014534,0.0024182,0.0035852,-0.0028223,0.0049026,,0.149396122,0.06698615
0.0057588,1.941,0.5,3.8173,-0.0032651,-0.017495,1.0222,1.941,0.5,3.8173,0.0026002,-0.0014154,0.0027288,0.003579,-0.002777,0.0053384,,0.159523546,0.075590028
0.0058582,1.9545,0.5,3.8173,-0.0043664,-0.014018,1.0181,1.9545,0.5,3.8173,0.0028499,-0.0013474,0.0028803,0.0034118,-0.0026536,0.0054548,,0.162277008,0.079786704
0.0058058,1.9686,0.5,3.8173,-0.0029869,-0.011207,1.0104,1.9686,0.5,3.8173,0.0030058,-0.0013304,0.0029249,0.0031779,-0.002428,0.005428,,0.160825485,0.081022161
0.0059234,1.9833,0.5,3.8173,0.00010864,-0.0099295,0.99836,1.9833,0.5,3.8173,0.0029691,-0.0013145,0.0028047,0.0033144,-0.0025301,0.0055633,,0.164083102,0.077692521
0.005892,1.9988,0.5,3.8173,0.0031843,-0.0093419,0.98555,1.9988,0.5,3.8173,0.0028553,-0.001083,0.0024212,0.0033834,-0.0024628,0.0055454,,0.163213296,0.067069252
0.0055909,2.0149,0.5,3.8173,0.005319,-0.010119,0.97564,2.0149,0.5,3.8173,0.0028317,-0.00070821,0.0021856,0.0029374,-0.0019954,0.0054126,,0.154872576,0.060542936
0.0053018,2.0319,0.5,3.8173,0.0061839,-0.0098335,0.97085,2.0319,0.5,3.8173,0.0028167,-0.00030446,0.0021075,0.0025797,-0.0015975,0.0052072,,0.146864266,0.058379501
0.0050779,2.0496,0.5,3.8173,0.0063608,-0.0060718,0.96917,2.0496,0.5,3.8173,0.0027829,-9.08E-05,0.0021897,0.002598,-0.0014351,0.0047749,,0.14066205,0.06065651
0.0048871,2.0681,0.5,3.8173,0.0067321,0.0016467,0.96584,2.0681,0.5,3.8173,0.0027626,9.16E-05,0.0020743,0.0029846,-0.0013485,0.004027,,0.135376731,0.057459834
0.0047405,2.0875,0.5,3.8173,0.007978,0.0093151,0.96314,2.0875,0.5,3.8173,0.002791,0.00033685,0.0016746,0.0031863,-0.0012228,0.0035037,,0.131315789,0.046387812
0.0047642,2.1078,0.5,3.8173,0.010542,0.010613,0.95925,2.1078,0.5,3.8173,0.002987,0.00068755,0.0013523,0.0030275,-0.00063617,0.0035139,,0.131972299,0.037459834
0.0047005,2.129,0.5,3.8173,0.013556,0.0054376,0.95481,2.129,0.5,3.8173,0.003469,0.0012125,0.00049512,0.0027645,-0.00035784,0.0031674,,0.130207756,0.013715235
0.0049683,2.1511,0.5,3.8173,0.015438,-0.0036692,0.95055,2.1511,0.5,3.8173,0.0040653,0.0017038,-0.00016118,0.0029945,-0.00063194,0.0028768,,0.137626039,-0.00446482
