K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0034048,1.2087,0.5,1.2756,0.0015177,0.0050834,0.95931,1.2087,0.5,1.2756,0.001005,-0.00044756,0.00090893,0.0010029,-0.001308,0.0048016,,0.094315789,0.025178116
0.0032344,1.217,0.5,1.2756,0.0022556,0.0048793,0.96005,1.217,0.5,1.2756,0.00096258,-0.00050996,0.00078153,0.0012575,-0.0013957,0.0042487,,0.089595568,0.02164903
0.0031518,1.2252,0.5,1.2756,0.0028156,0.0048672,0.96034,1.2252,0.5,1.2756,0.00097444,-0.00056826,0.00064323,0.0016122,-0.0014221,0.003717,,0.087307479,0.017818006
0.0031293,1.2335,0.5,1.2756,0.0028849,0.0051331,0.96119,1.2335,0.5,1.2756,0.0010524,-0.00061773,0.00049751,0.0019877,-0.0013473,0.0032184,,0.086684211,0.01378144
0.0030206,1.2417,0.5,1.2756,0.0023826,0.0044551,0.96433,1.2417,0.5,1.2756,0.0011885,-0.00063563,0.00033549,0.0022685,-0.0011441,0.0025843,,0.08367313,0.009293352
0.0029036,1.25,0.5,1.2756,0.00154,0.0020479,0.96789,1.25,0.5,1.2756,0.0013459,-0.00061258,0.00021853,0.0023981,-0.0009775,0.0020633,,0.080432133,0.006053463
0.0028453,1.2583,0.5,1.2756,0.00058674,-0.0015589,0.96976,1.2583,0.5,1.2756,0.0014897,-0.0005529,0.00018626,0.002322,-0.00088236,0.0018788,,0.078817175,0.005159557
0.0027992,1.2665,0.5,1.2756,-0.00048536,-0.0056521,0.96984,1.2665,0.5,1.2756,0.0016015,-0.00045361,0.00024417,0.0020197,-0.0008052,0.0019771,,0.077540166,0.006763712
0.0028039,1.2748,0.5,1.2756,-0.0017548,-0.0092256,0.97097,1.2748,0.5,1.2756,0.0016665,-0.00033431,0.00031882,0.0016358,-0.00070836,0.0023054,,0.07767036,0.008831579
0.0028844,1.283,0.5,1.2756,-0.0031827,-0.011473,0.97487,1.283,0.5,1.2756,0.001664,-0.00023375,0.00035474,0.001326,-0.00062482,0.0027788,,0.079900277,0.009826593
0.0029615,1.2913,0.5,1.2756,-0.0045348,-0.012481,0.97937,1.2913,0.5,1.2756,0.0015953,-0.00019168,0.00042783,0.0011646,-0.00072126,0.0031632,,0.082036011,0.011851247
0.0030134,1.2995,0.5,1.2756,-0.0055891,-0.013122,0.98364,1.2995,0.5,1.2756,0.0015066,-0.00022166,0.00053523,0.0011617,-0.00092769,0.0033585,,0.083473684,0.014826316
0.0031867,1.3078,0.5,1.2756,-0.0063857,-0.014388,0.98654,1.3078,0.5,1.2756,0.0014455,-0.00029995,0.0006239,0.0012605,-0.0011088,0.0036675,,0.088274238,0.017282548
0.0034717,1.316,0.5,1.2756,-0.0070776,-0.01604,0.98689,1.316,0.5,1.2756,0.0014127,-0.00039091,0.00067359,0.0013246,-0.0012296,0.004206,,0.096168975,0.018659003
0.0036965,1.3243,0.5,1.2756,-0.0076408,-0.017194,0.98579,1.3243,0.5,1.2756,0.0013783,-0.00046696,0.0006487,0.001274,-0.0013005,0.0047407,,0.102396122,0.017969529
0.0037787,1.3326,0.5,1.2756,-0.00796,-0.017603,0.9849,1.3326,0.5,1.2756,0.0013294,-0.0005223,0.00056186,0.0011948,-0.001364,0.0050333,,0.10467313,0.015563989
0.0037355,1.3408,0.5,1.2756,-0.0081251,-0.017462,0.98528,1.3408,0.5,1.2756,0.001282,-0.00055449,0.00047865,0.0011767,-0.0014581,0.0050122,,0.103476454,0.013259003
0.0036783,1.3491,0.5,1.2756,-0.0083889,-0.016958,0.98706,1.3491,0.5,1.2756,0.0012588,-0.00055835,0.00041762,0.0012074,-0.001549,0.0048903,,0.101891967,0.011568421
0.0036743,1.3573,0.5,1.2756,-0.0089034,-0.016592,0.98993,1.3573,0.5,1.2756,0.0012722,-0.00053688,0.00035678,0.0012261,-0.0015749,0.0048502,,0.101781163,0.009883102
0.0036804,1.3656,0.5,1.2756,-0.0096895,-0.016968,0.99334,1.3656,0.5,1.2756,0.0013192,-0.00049634,0.00030175,0.0011977,-0.0015255,0.004844,,0.101950139,0.008358726
0.0036456,1.3738,0.5,1.2756,-0.010794,-0.017918,0.99692,1.3738,0.5,1.2756,0.001389,-0.00044047,0.00023547,0.0011414,-0.0014385,0.0047607,,0.10098615,0.006522715
0.0035692,1.3821,0.5,1.2756,-0.012304,-0.018849,1.0005,1.3821,0.5,1.2756,0.0014717,-0.00037564,0.00010617,0.001098,-0.0013571,0.0045686,,0.098869806,0.002940997
0.003447,1.3903,0.5,1.2756,-0.014199,-0.019369,1.0043,1.3903,0.5,1.2756,0.0015584,-0.00031559,-7.22E-05,0.0010869,-0.0012892,0.0042487,,0.095484765,-0.002
0.003247,1.3986,0.5,1.2756,-0.016315,-0.019382,1.0082,1.3986,0.5,1.2756,0.0016367,-0.00026918,-0.00026759,0.0010979,-0.0012126,0.0037593,,0.089944598,-0.007412465
0.0030465,1.4069,0.5,1.2756,-0.018434,-0.01923,1.0118,1.4069,0.5,1.2756,0.0016884,-0.00023394,-0.00047256,0.0011366,-0.0011348,0.0032679,,0.084390582,-0.013090305
