K,Points:0,Points:1,Points:2,U,V,W,X,Y,Z,uu,uv,uw,vv,vw,ww,U_ref,K-dim,uw-dim
0.0018575,1.2913,0.5,6.2583,0.059949,-0.015968,0.063405,1.2913,0.5,6.2583,0.0005295,-9.87E-06,0.00043167,0.0008077,0.00015753,0.0023779,,0.051454294,0.011957618
0.003193,1.2995,0.5,6.2583,0.085148,-0.0084914,0.13896,1.2995,0.5,6.2583,0.0011052,-0.00015321,0.00096568,0.0015682,6.77E-06,0.0037126,,0.088448753,0.026750139
0.0042326,1.3078,0.5,6.2583,0.10784,-0.0020008,0.19661,1.3078,0.5,6.2583,0.0018324,-0.00034057,0.0013635,0.0024552,-0.00031259,0.0041775,,0.117246537,0.037770083
0.004598,1.316,0.5,6.2583,0.11817,0.00047348,0.22432,1.316,0.5,6.2583,0.0024801,-0.0004455,0.0014927,0.0028445,-0.00053225,0.0038713,,0.127368421,0.04134903
0.004496,1.3243,0.5,6.2583,0.11619,-0.00043986,0.22803,1.3243,0.5,6.2583,0.0028687,-0.00046924,0.0014732,0.0026617,-0.0005911,0.0034617,,0.124542936,0.040808864
0.0042855,1.3326,0.5,6.2583,0.10809,-0.0033176,0.22002,1.3326,0.5,6.2583,0.0030308,-0.00042574,0.0014563,0.0023177,-0.00056271,0.0032226,,0.118711911,0.04034072
0.0041542,1.3408,0.5,6.2583,0.098831,-0.006976,0.2089,1.3408,0.5,6.2583,0.0031183,-0.00035354,0.0014641,0.0020918,-0.00053969,0.0030983,,0.115074792,0.040556787
0.004132,1.3491,0.5,6.2583,0.090196,-0.010605,0.1971,1.3491,0.5,6.2583,0.00321,-0.00030215,0.0014837,0.0020394,-0.00056369,0.0030147,,0.114459834,0.041099723
0.0041245,1.3573,0.5,6.2583,0.08233,-0.014079,0.18436,1.3573,0.5,6.2583,0.0033073,-0.0003029,0.0015032,0.00202,-0.00063605,0.0029216,,0.114252078,0.041639889
0.0040779,1.3656,0.5,6.2583,0.075283,-0.017969,0.17191,1.3656,0.5,6.2583,0.0033868,-0.00033695,0.0014775,0.001984,-0.00071954,0.002785,,0.112961219,0.040927978
0.0040311,1.3738,0.5,6.2583,0.069344,-0.022801,0.16103,1.3738,0.5,6.2583,0.0034211,-0.0003349,0.0013859,0.001991,-0.00070775,0.00265,,0.11166482,0.038390582
0.0039897,1.3821,0.5,6.2583,0.064403,-0.027728,0.15125,1.3821,0.5,6.2583,0.003416,-0.00028044,0.0012875,0.001989,-0.00059177,0.0025744,,0.110518006,0.03566482
